config_stem,entry_start,variant,total_return_ratio_pct,total_return_delta,base_total_return,candidate_total_return,annualized_return_ratio_pct,annualized_return_delta,base_annualized_return,candidate_annualized_return,annualized_volatility_ratio_pct,annualized_volatility_delta,base_annualized_volatility,candidate_annualized_volatility,max_drawdown_abs_ratio_pct,max_drawdown_abs_delta,base_max_drawdown_abs,candidate_max_drawdown_abs,sharpe_ratio_ratio_pct,sharpe_ratio_delta,base_sharpe_ratio,candidate_sharpe_ratio,turnover_amount_ratio_ratio_pct,turnover_amount_ratio_delta,base_turnover_amount_ratio,candidate_turnover_amount_ratio,annualized_turnover_amount_ratio_pct,annualized_turnover_amount_delta,base_annualized_turnover_amount,candidate_annualized_turnover_amount,trade_count_ratio_pct,trade_count_delta,base_trade_count,candidate_trade_count,order_count_ratio_pct,order_count_delta,base_order_count,candidate_order_count,rejected_order_count_ratio_pct,rejected_order_count_delta,base_rejected_order_count,candidate_rejected_order_count,skipped_order_count_ratio_pct,skipped_order_count_delta,base_skipped_order_count,candidate_skipped_order_count,skipped_below_lot_or_cash_count_ratio_pct,skipped_below_lot_or_cash_count_delta,base_skipped_below_lot_or_cash_count,candidate_skipped_below_lot_or_cash_count,max_pending_intent_count_ratio_pct,max_pending_intent_count_delta,base_max_pending_intent_count,candidate_max_pending_intent_count,average_cash_weight_ratio_pct,average_cash_weight_delta,base_average_cash_weight,candidate_average_cash_weight
demo_r1_domestic_ewma_cov,2024-06-14,single_515080,98.57973935183799,-0.0028187523426237426,0.19846725643433993,0.1956485040917162,98.63843619847478,-0.0013343222013628697,0.09799924174454167,0.0966649195431788,104.56717156025579,0.0018266703530613743,0.03999565877834172,0.041822329131403095,125.27564943458091,0.006246609403037007,0.024713942243915987,0.030960551646952994,94.33021351412893,-0.13892377158935565,2.4502469702439256,2.31132319865457,95.44267724569588,-0.04144674053445008,0.9094537027316318,0.8680069621971818,95.44267724569589,-0.021402825030084838,0.4696359284597771,0.44823310342969225,91.30434782608695,-2.0,23,21,91.30434782608695,-2.0,23,21,,0.0,0,0,50.0,-1.0,2,1,50.0,-1.0,2,1,100.0,0.0,4,4,103.88674343600137,0.002620552398624257,0.06742282946569382,0.07004338186431808
demo_r1_domestic_ewma_cov,2024-06-14,single_563020,95.69671534761319,-0.008540610986152108,0.19846725643433993,0.18992664544818783,95.86978015099751,-0.00404758413440498,0.09799924174454167,0.09395165761013669,101.77923689317328,0.0007116175166519481,0.03999565877834172,0.04070727629499367,125.18817807052689,0.006224991780644729,0.024713942243915987,0.030938934024560716,94.19384844830556,-0.14226505248316368,2.4502469702439256,2.307981917760762,92.93226695564591,-0.06427775987106532,0.9094537027316318,0.8451759428605665,92.93226695564593,-0.033192613703910745,0.4696359284597771,0.43644331475586634,82.6086956521739,-4.0,23,19,82.6086956521739,-4.0,23,19,,0.0,0,0,50.0,-1.0,2,1,50.0,-1.0,2,1,100.0,0.0,4,4,107.72838125042912,0.005210693310935474,0.06742282946569382,0.0726335227766293
demo_r1_domestic_ewma_cov,2024-08-14,single_515080,97.01775368986341,-0.004437520605632406,0.1487979242542563,0.1443604036486239,97.10212109638088,-0.0023681929252215017,0.08172159720904482,0.07935340428382331,103.41601332563842,0.001344922643516877,0.039371118181031346,0.04071604082454822,125.46591053971387,0.006255546643038623,0.024564394166401993,0.030819940809440616,93.894666767538,-0.12672680033015626,2.075673767589805,1.9489469672596489,94.98807180022067,-0.03612139501485301,0.7207085491855876,0.6845871541707346,94.98807180022067,-0.02045526189605157,0.4081315829095912,0.3876763210135396,60.0,-8.0,20,12,60.0,-8.0,20,12,,0.0,0,0,50.0,-1.0,2,1,50.0,-1.0,2,1,100.0,0.0,4,4,102.9419564425029,0.002192246274923121,0.07451661225337639,0.0767088585282995
demo_r1_domestic_ewma_cov,2024-08-14,single_563020,96.80355819511503,-0.004756239055664135,0.1487979242542563,0.14404168519859217,96.89379773984987,-0.0025384380995381317,0.08172159720904482,0.07918315910950668,100.29267637937929,0.00011522996321338547,0.039371118181031346,0.03948634814424473,125.19908740281546,0.006190003155963741,0.024564394166401993,0.030754397322365734,96.61104004576327,-0.07034375276421523,2.075673767589805,2.00533001482559,98.7547447712896,-0.008974660892496433,0.7207085491855876,0.7117338882930911,98.7547447712896,-0.005082279876200246,0.4081315829095912,0.4030493030333909,75.0,-5.0,20,15,75.0,-5.0,20,15,,0.0,0,0,100.0,0.0,2,2,100.0,0.0,2,2,100.0,0.0,4,4,99.07943678356722,-0.0006859725225364238,0.07451661225337639,0.07383063973083996
demo_r1_domestic_ewma_cov,2024-10-14,single_515080,93.2735962694312,-0.008360072359616,0.12428740073425604,0.11592732837464004,93.41139436527203,-0.00493149778812163,0.07484888399038692,0.06991738620226529,101.45825214028328,0.0005345458194171565,0.03665661133974498,0.03719115715916214,103.97882325090944,0.0011743296366906186,0.029514496187338923,0.030688825824029542,92.0687991314052,-0.16194664810007997,2.0418931607361075,1.8799465126360275,101.29935189856778,0.011432140705294636,0.8798340709622822,0.8912662116675768,101.2993518985678,0.007043763955340565,0.5420982539914305,0.5491420179467711,105.0,1.0,20,21,105.0,1.0,20,21,,0.0,0,0,100.0,0.0,2,2,100.0,0.0,2,2,100.0,0.0,4,4,97.80068551106045,-0.0018766973732747966,0.08533101485543748,0.08345431748216268
demo_r1_domestic_ewma_cov,2024-10-14,single_563020,95.0127529432616,-0.006198519735015839,0.12428740073425604,0.1180888809992402,95.11673328592265,-0.0036550706377609377,0.07484888399038692,0.07119381335262598,99.32208532382536,-0.0002485005480604291,0.03665661133974498,0.03640811079168455,102.9648164273112,0.0008750506314003648,0.029514496187338923,0.030389546818739288,95.76594467968351,-0.08645488600732576,2.0418931607361075,1.9554382747287817,98.72464974179515,-0.011220966095791707,0.8798340709622822,0.8686131048664905,98.72464974179516,-0.006913651482003624,0.5420982539914305,0.5351846025094269,100.0,0.0,20,20,100.0,0.0,20,20,,0.0,0,0,100.0,0.0,2,2,100.0,0.0,2,2,100.0,0.0,4,4,95.82723600315195,-0.003560661866032752,0.08533101485543748,0.08177035298940473
demo_r1_domestic_ewma_cov,2024-12-14,single_515080,95.74423618652148,-0.0037513790527639035,0.08814819659124007,0.08439681753847617,95.7963062594878,-0.0025318157919771433,0.060228359825010847,0.0576965440330337,102.61971362381577,0.0010097209209997265,0.03854317936969811,0.039552900290697836,104.87564590608953,0.0014013681882374396,0.028742205960592293,0.030143574148829733,93.35078307727376,-0.10390202259530001,1.5626204379071333,1.4587184153118333,102.40026884052429,0.017559312923706716,0.7315560918530829,0.7491154047767896,102.40026884052426,0.012156447408720017,0.506461909744442,0.5186183571531621,108.33333333333333,1.0,12,13,108.33333333333333,1.0,12,13,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,100.98710252928001,0.0008945211545702131,0.09062089580731596,0.09151541696188617
demo_r1_domestic_ewma_cov,2024-12-14,single_563020,94.76110615665282,-0.00461799044424005,0.08814819659124007,0.08353020614700002,94.82456917662996,-0.00311707709879383,0.060228359825010847,0.057111282726217016,99.68105643893776,-0.00012293098882832504,0.03854317936969811,0.038420248380869784,102.97827859755635,0.0008560229685898868,0.028742205960592293,0.02959822892918218,95.12797372359033,-0.07613127833538336,1.5626204379071333,1.48648915957175,99.36412532543861,-0.004651779918304899,0.7315560918530829,0.726904311934778,99.36412532543861,-0.0032204630203649387,0.506461909744442,0.5032414467240771,108.33333333333333,1.0,12,13,108.33333333333333,1.0,12,13,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,103.28967014391377,0.002981128553520479,0.09062089580731596,0.09360202436083644
demo_r1_domestic_ewma_cov,2025-02-14,single_515080,89.540584152344,-0.008411116040492272,0.08041669021484821,0.07200557417435594,89.62261382463775,-0.006373687826483065,0.0614190097465519,0.055045321920068835,103.57254532455526,0.001388927148328084,0.03887780341879893,0.04026673056712701,116.92707965512632,0.004161387333722066,0.024584201282835005,0.028745588616557072,86.53124584685646,-0.21277887891316216,1.5797962936572034,1.3670174147440413,95.49324707737512,-0.0371053086458657,0.8233268892907107,0.786221580644845,95.49324707737512,-0.02859491675461212,0.6344904467928413,0.6058955300382292,70.58823529411765,-5.0,17,12,70.58823529411765,-5.0,17,12,,0.0,0,0,0.0,-1.0,1,0,0.0,-1.0,1,0,100.0,0.0,4,4,100.15112500935754,0.00015228366988069564,0.10076669012500278,0.10091897379488347
demo_r1_domestic_ewma_cov,2025-02-14,single_563020,93.55074883086101,-0.005186274333863983,0.08041669021484821,0.07523041588098422,93.60352775377878,-0.003928649912342097,0.0614190097465519,0.0574903598342098,99.33381980593448,-0.0002589962262637621,0.03887780341879893,0.038618807192535166,114.64932200459475,0.0036014188081802123,0.024584201282835005,0.028185620091015218,94.23127786352039,-0.09113405850348744,1.5797962936572034,1.488662235153716,93.0490559976222,-0.05722899103111634,0.8233268892907107,0.7660978982595944,93.0490559976222,-0.04410307565700711,0.6344904467928413,0.5903873711358342,70.58823529411765,-5.0,17,12,70.58823529411765,-5.0,17,12,,0.0,0,0,0.0,-1.0,1,0,0.0,-1.0,1,0,100.0,0.0,4,4,106.2542729956937,0.006302223889142408,0.10076669012500278,0.10706891401414519
demo_r1_domestic_ewma_cov,2025-04-14,single_515080,96.78317216290151,-0.002241261406892292,0.06967302946849219,0.0674317680615999,96.79580791370877,-0.0019520884059480714,0.060922951975939776,0.058970863569991705,100.05360084450534,1.9465864149699474e-05,0.036316338537835766,0.036335804401985465,101.26346728781348,0.0003995487532726383,0.0316231973020914,0.03202274605536404,96.74395233824761,-0.054622256349341036,1.6775631693285349,1.6229409129791939,101.62844530158168,0.010833831206748745,0.6652867736009316,0.6761206048076803,101.62844530158168,0.009512632279096489,0.5841542402349643,0.5936668725140608,92.3076923076923,-1.0,13,12,92.3076923076923,-1.0,13,12,,0.0,0,0,,1.0,0,1,,1.0,0,1,100.0,0.0,4,4,101.4297734536674,0.0016061317315031048,0.11233470081454824,0.11394083254605135
demo_r1_domestic_ewma_cov,2025-04-14,single_563020,94.0798175064261,-0.0041247704933362606,0.06967302946849219,0.06554825897515593,94.10243760734217,-0.003592969104230015,0.060922951975939776,0.05732998287170976,101.29027498390893,0.00046858063122537374,0.036316338537835766,0.03678491916906114,104.37957716666033,0.001384962328410344,0.0316231973020914,0.03300815963050174,92.903724096209,-0.11904451095593327,1.6775631693285349,1.5585186583726016,100.5576112924909,0.00370971417704713,0.6652867736009316,0.6689964877779787,100.5576112924909,0.0032573100091145557,0.5841542402349643,0.5874115502440789,100.0,0.0,13,13,100.0,0.0,13,13,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,102.47720909163303,0.0027827654216367598,0.11233470081454824,0.115117466236185
demo_r1_domestic_ewma_cov,2025-06-14,single_515080,93.35511451502562,-0.0039437685590122395,0.059350436782244165,0.055406668223231925,93.3507884418799,-0.004045459295569209,0.06084118786427917,0.05679572856870996,88.2351973207913,-0.004809452710247769,0.04088001168729551,0.036070558977047744,78.3469981452629,-0.007559745765751469,0.034913153457739154,0.027353407691987686,105.79767629746455,0.08628605967349601,1.4882869488803765,1.5745730085538725,101.40232511162033,0.009158287038913748,0.6530787306754954,0.6622370177144091,101.40232511162033,0.009381659893521466,0.669007480204166,0.6783891400976875,100.0,0.0,13,13,100.0,0.0,13,13,,0.0,0,0,,1.0,0,1,,1.0,0,1,100.0,0.0,4,4,102.00874773127289,0.0027233902967438717,0.1355765213493545,0.13829991164609837
demo_r1_domestic_ewma_cov,2025-06-14,single_563020,92.43818035392975,-0.0044879729886282416,0.059350436782244165,0.05486246379361592,92.43330485127886,-0.0046036672105507215,0.06084118786427917,0.056237520653728446,101.45731111513531,0.0005957489541875763,0.04088001168729551,0.04147576064148309,104.00643897008412,0.0013987741858161318,0.034913153457739154,0.036311927643555286,91.10561263188231,-0.13237400638256025,1.4882869488803765,1.3559129424978162,99.83570366334641,-0.0010729844299636193,0.6530787306754954,0.6520057462455318,99.83570366334641,-0.0010991547819139136,0.669007480204166,0.6679083254222521,100.0,0.0,13,13,100.0,0.0,13,13,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,97.45072720868802,-0.0034562153701663823,0.1355765213493545,0.1321203059791881
demo_r1_domestic_ewma_cov,2025-08-14,single_515080,99.4597876165393,-0.00023088043420793625,0.04273882666829598,0.042507946234088045,99.45708807286252,-0.00028951243862795906,0.05332585713384952,0.05303634469522156,100.30636697666215,0.00013726042255875898,0.044802616801002476,0.044939877223561235,98.76734386666864,-0.00046023812205753245,0.03733710558951231,0.03687686746745478,99.1533150592552,-0.010077581045785822,1.1902397882405906,1.1801622071948048,101.12264118862522,0.006577495366087871,0.5858947126412369,0.5924722080073248,101.12264118862522,0.008165166661350476,0.7273175743132596,0.7354827409746101,87.5,-1.0,8,7,87.5,-1.0,8,7,,0.0,0,0,0.0,-1.0,1,0,0.0,-1.0,1,0,100.0,0.0,4,4,97.60171468525019,-0.0038760325150863917,0.16161682228749888,0.1577407897724125
demo_r1_domestic_ewma_cov,2025-08-14,single_563020,94.62141715720685,-0.0022987431983920725,0.04273882666829598,0.04044008346990391,94.5958339339796,-0.002881817875642012,0.05332585713384952,0.05044403925820751,102.0772747313897,0.000930673437808581,0.044802616801002476,0.04573329023881106,104.32952185673815,0.001616518147171342,0.03733710558951231,0.03895362373668365,92.67080668337096,-0.08723497501158906,1.1902397882405906,1.1030048132290016,100.71398680225525,0.004183210923369707,0.5858947126412369,0.5900779235646066,100.71398680225525,0.005192951491079678,0.7273175743132596,0.7325105258043393,100.0,0.0,8,8,100.0,0.0,8,8,,0.0,0,0,0.0,-1.0,1,0,0.0,-1.0,1,0,100.0,0.0,4,4,98.46926846984441,-0.00247391965679028,0.16161682228749888,0.1591429026307086
demo_r1_domestic_ewma_cov,2025-10-14,single_515080,117.55668723717439,0.00315450593831601,0.017967546472188012,0.021122052410504022,117.65170875429452,0.00483703062387475,0.027402619719169907,0.03223965034304466,101.88343684254038,0.0006710416742191361,0.03562857320524949,0.036299614879468624,110.06654236569125,0.0024721719897263794,0.024558303138444315,0.027030475128170695,115.47677659924626,0.11903486035899014,0.7691191999552883,0.8881540603142785,96.0560575594128,-0.027036737714533965,0.6855256668124358,0.6584889290979018,96.0560575594128,-0.04104372231362996,1.0406775182935772,0.9996337959799473,108.33333333333333,1.0,12,13,108.33333333333333,1.0,12,13,,0.0,0,0,,1.0,0,1,,1.0,0,1,100.0,0.0,4,4,100.13533632553838,0.0002580442968727614,0.19066891009953688,0.19092695439640964
demo_r1_domestic_ewma_cov,2025-10-14,single_563020,83.05047302950314,-0.0030454141352400654,0.017967546472188012,0.014922132336947946,82.98560088951528,-0.004662391085747952,0.027402619719169907,0.022740228633421955,99.62476441443728,-0.00013369108529436013,0.03562857320524949,0.03549488211995513,105.84190314985496,0.001434672284595706,0.024558303138444315,0.02599297542304002,83.2981652476453,-0.12845701782516483,0.7691191999552883,0.6406621821301235,96.1455380819369,-0.026423325765833505,0.6855256668124358,0.6591023410466023,96.14553808193689,-0.04011251863247023,1.0406775182935772,1.000564999661107,100.0,0.0,12,12,100.0,0.0,12,12,,0.0,0,0,,1.0,0,1,,1.0,0,1,100.0,0.0,4,4,99.69969383696787,-0.0005725904880151123,0.19066891009953688,0.19009631961152176
demo_r1_domestic_ewma_cov,2025-12-14,single_515080,-14.664156216734286,-0.003497969646607979,0.0030506217130279456,-0.00044734793358003344,-14.63686983263133,-0.007235336476275722,0.0063115265506108464,-0.0009238099256648757,99.67688909044364,-0.00011453945967584978,0.03544896080207178,0.03533442134239593,108.91883248795872,0.0020088643400461015,0.022523848752157405,0.024532713092203506,-14.684316461110958,-0.20419021937609372,0.1780454605101421,-0.02614475886595161,95.1090588131829,-0.030461091030864473,0.6228063243321844,0.5923452333013199,95.10905881318293,-0.06291963065391659,1.286452407636971,1.2235327769830544,100.0,0.0,9,9,100.0,0.0,9,9,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,100.82480569044132,0.0021300071882574545,0.2582435127378603,0.26037351992611774
demo_r1_domestic_ewma_cov,2025-12-14,single_563020,32.00872557361505,-0.002074156580615716,0.0030506217130279456,0.0009764651324122298,31.973407557642926,-0.004293516443475198,0.0063115265506108464,0.002018010107135648,99.16778774585832,-0.0002950105957607238,0.03544896080207178,0.035153950206311055,104.62204959154823,0.0010410634592500356,0.022523848752157405,0.02356491221140744,32.241727162032284,-0.12064052890807817,0.1780454605101421,0.057404931602063954,99.06759022490029,-0.005807107048012572,0.6228063243321844,0.6169992172841718,99.06759022490027,-0.011995008000812879,1.286452407636971,1.2744573996361581,111.11111111111111,1.0,9,10,111.11111111111111,1.0,9,10,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,99.00507882899078,-0.0025693193809868675,0.2582435127378603,0.2556741933568734
demo_r1_domestic_ewma_cov,2026-02-14,single_515080,96.12132483367668,-0.0002645125317279895,0.006819661878999961,0.006555149347271971,96.09354598311074,-0.00085616720803805,0.021916735851400748,0.021060568643362698,111.66323268200058,0.001771596367169571,0.015189582643786304,0.016961179010955875,106.13248927011654,0.0005758466045748811,0.009390095591050862,0.009965942195625743,86.0565681962389,-0.20118690478310386,1.4428793973721432,1.2416924925890394,100.17428020280228,0.0008557826531025436,0.49103836198388473,0.4918941446369873,100.17428020280228,0.0027298383364788847,1.5663502179739108,1.5690800563103897,100.0,0.0,4,4,100.0,0.0,4,4,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,99.6539893586376,-0.0013864901668940166,0.40070737750573593,0.3993208873388419
demo_r1_domestic_ewma_cov,2026-02-14,single_563020,89.69899619916275,-0.0007024936293600348,0.006819661878999961,0.006117168249639926,89.63016218072806,-0.002272729963068487,0.021916735851400748,0.01964400588833226,103.61254389657786,0.0005487303407137514,0.015189582643786304,0.015738312984500055,107.75322819231098,0.0007280355386503068,0.009390095591050862,0.010118131129701169,86.50512651266772,-0.19471474925015309,1.4428793973721432,1.2481646481219901,100.08267227810855,0.00040595260023890134,0.49103836198388473,0.49144431458412363,100.08267227810855,0.0012949374083570664,1.5663502179739108,1.567645155382268,100.0,0.0,4,4,100.0,0.0,4,4,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,99.8896583621925,-0.0004421470831553198,0.40070737750573593,0.4002652304225806
demo_r1_domestic_ewma_cov,2026-04-14,single_515080,113.35041649524878,-0.0009012719769000421,-0.006750890335299964,-0.007652162312200006,113.11586970112133,-0.00488208352785946,-0.03722272055997988,-0.04210480408783934,113.45713620812343,0.0027031625190514393,0.020087204864729452,0.02279036738378089,105.32279345163778,0.000728503268246028,0.013686483889805534,0.014414987158051562,99.69921106912474,0.00557378808893616,-1.853056252009367,-1.8474824639204308,100.19466886901553,0.0009680376933326462,0.4972740111082495,0.4982420488015821,100.19466886901553,0.005421011082662908,2.784734462206197,2.79015547328886,125.0,1.0,4,5,125.0,1.0,4,5,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,99.90866466824492,-0.000631121153822578,0.6909934432765907,0.6903623221227682
demo_r1_domestic_ewma_cov,2026-04-14,single_563020,112.57443475248354,-0.0008488863004240121,-0.006750890335299964,-0.007599776635723976,112.35501930774929,-0.004598874312055079,-0.03722272055997988,-0.04182159487203496,106.90771548632428,0.001387566961210597,0.020087204864729452,0.02147477182594005,107.59744721069427,0.0010398233885281494,0.013686483889805534,0.014726307278333683,105.09533273313829,-0.09441938177209885,-1.853056252009367,-1.9474756337814658,99.87480832215738,-0.0006225456779817562,0.4972740111082495,0.4966514654302677,99.87480832215736,-0.0034862557966981456,2.784734462206197,2.781248206409499,125.0,1.0,4,5,125.0,1.0,4,5,,0.0,0,0,,0.0,0,0,,0.0,0,0,100.0,0.0,4,4,100.06812051196859,0.00047070827122941417,0.6909934432765907,0.6914641515478201
r1_domestic_ewma_10y_bond_3x_vol,2023-12-14,single_515080,95.52108000160935,-0.029025168415934832,0.6480394475981719,0.6190142791822371,96.07177313925483,-0.0091709860216449,0.23346375723079338,0.22429277120914848,104.60584236549208,0.004669804496144417,0.10138871731980137,0.10605852181594579,114.0631919162099,0.00907559062233354,0.06453435803483976,0.0736099486571733,91.84168968649068,-0.18785815905322956,2.3026601322354194,2.11480197318219,111.74982092444274,0.2144357034257489,1.825012524060394,2.039448227486143,111.74982092444274,0.09006299543881457,0.7665052601053655,0.85656825554418,100.0,0.0,55,55,100.0,0.0,56,56,100.0,0.0,1,1,100.0,0.0,5,5,100.0,0.0,5,5,100.0,0.0,4,4,98.74548285793873,-0.0007417005505149857,0.0591223926439388,0.058380692093423815
r1_domestic_ewma_10y_bond_3x_vol,2023-12-14,single_563020,93.77644246591362,-0.04033110786484784,0.6480394475981719,0.607708339733324,94.5305946475019,-0.012769079234124181,0.23346375723079338,0.2206946779966692,98.99092586191632,-0.0010230873254088863,0.10138871731980137,0.10036562999439248,109.17395221783686,0.005920351170203952,0.06453435803483976,0.07045470920504371,95.49420194267483,-0.10375321550506467,2.3026601322354194,2.1989069167303548,102.95981561699945,0.05401700569933543,1.825012524060394,1.8790295297597295,102.95981561699945,0.022687142393720938,0.7665052601053655,0.7891924024990864,103.63636363636364,2.0,55,57,103.57142857142858,2.0,56,58,100.0,0.0,1,1,100.0,0.0,5,5,100.0,0.0,5,5,100.0,0.0,4,4,101.76382818063048,0.0010428174225167869,0.0591223926439388,0.06016521006645559
r1_domestic_ewma_10y_bond_3x_vol,2024-02-14,single_515080,99.3883683082776,-0.003097029884291169,0.5063553648715824,0.5032583349872912,99.45017577360964,-0.001113124027661172,0.20245088779898412,0.20133776377132295,106.83267121814137,0.00691556873961878,0.10121325201858551,0.10812882075820429,115.22856719747698,0.00928073432316967,0.06094292524583189,0.07022365956900156,93.08966502442176,-0.13822334752541,2.0002409147154823,1.8620175671900723,116.57914774231244,0.2589468720593393,1.5618828909912459,1.8208297630505852,116.57914774231241,0.11652609242670264,0.7028473009460606,0.8193733933727633,106.66666666666667,3.0,45,48,106.5217391304348,3.0,46,49,100.0,0.0,1,1,166.66666666666669,2.0,3,5,166.66666666666669,2.0,3,5,100.0,0.0,4,4,97.43436316200625,-0.001599526599657966,0.062344232666566794,0.06074470606690883
r1_domestic_ewma_10y_bond_3x_vol,2024-02-14,single_563020,91.27193190832831,-0.04419504103182437,0.5063553648715824,0.462160323839758,92.09412572018755,-0.016005512667751853,0.20245088779898412,0.18644537513123227,99.11697366701648,-0.0008937396677930753,0.10121325201858551,0.10031951235079244,110.19858289859594,0.006215314752025525,0.06094292524583189,0.06715823999785742,92.91458598158758,-0.1417253501732716,2.0002409147154823,1.8585155645422107,99.00833954321378,-0.015488575011269656,1.5618828909912459,1.5463943159799762,99.00833954321378,-0.00696985875507139,0.7028473009460606,0.6958774421909892,97.77777777777777,-1.0,45,44,97.82608695652173,-1.0,46,45,100.0,0.0,1,1,133.33333333333331,1.0,3,4,133.33333333333331,1.0,3,4,100.0,0.0,4,4,100.70090137791779,0.00043697158581223333,0.062344232666566794,0.06278120425237903
r1_domestic_ewma_10y_bond_3x_vol,2024-04-14,single_515080,91.0041876765523,-0.04281614591442051,0.4759564158849745,0.433140269970554,91.76413936838604,-0.017028648368564214,0.20676222109925568,0.18973357273069147,102.94927188662241,0.003089601154887184,0.10475809873281892,0.10784769988770611,112.50272259195309,0.007056574995045417,0.05644030684634338,0.0634968818413888,89.13529710967309,-0.21443784569982216,1.9737110886919964,1.7592732429921742,103.43280228692096,0.055824346763049926,1.6262033783810335,1.6820277251440834,103.43280228692096,0.026949684644231087,0.785063699908085,0.8120133845523161,85.71428571428571,-7.0,49,42,86.0,-7.0,50,43,100.0,0.0,1,1,80.0,-1.0,5,4,80.0,-1.0,5,4,100.0,0.0,4,4,107.41277089003472,0.004961535142137222,0.0669322607664458,0.07189379590858302
r1_domestic_ewma_10y_bond_3x_vol,2024-04-14,single_563020,90.80504862646126,-0.04376396099986124,0.4759564158849745,0.43219245488511326,91.58039341500793,-0.017408565582948787,0.20676222109925568,0.1893536555163069,99.29147625622427,-0.0007422360030500535,0.10475809873281892,0.10401586272976887,105.42103941071082,0.0030596512776663864,0.05644030684634338,0.059499958124009766,92.23389244277355,-0.15328052601672537,1.9737110886919964,1.820430562675271,103.4155690938804,0.0555440999956216,1.6262033783810335,1.681747478376655,103.4155690938804,0.0268143931013346,0.785063699908085,0.8118780930094196,110.20408163265304,5.0,49,54,110.00000000000001,5.0,50,55,100.0,0.0,1,1,100.0,0.0,5,5,100.0,0.0,5,5,100.0,0.0,4,4,100.38558790514129,0.00025808270215305074,0.0669322607664458,0.06719034346859885
r1_domestic_ewma_10y_bond_3x_vol,2024-06-14,single_515080,97.33547296644466,-0.013697344124192767,0.5140628693834679,0.5003655252592751,97.56869957704123,-0.005888025315576639,0.24217596723037627,0.23628794191479963,104.94641240052623,0.00524237729390295,0.10598342534773753,0.11122580264164048,112.88894583047787,0.0072595583847183676,0.056323911049048325,0.06358346943376669,92.97001902711253,-0.16063761254499864,2.285036235013007,2.1243986224680085,106.3234054273414,0.10386510579291919,1.6425501572906103,1.7464152630835295,106.3234054273414,0.054302918381360255,0.8587606631477879,0.9130635815291481,96.29629629629629,-2.0,54,52,96.36363636363636,-2.0,55,53,100.0,0.0,1,1,133.33333333333331,1.0,3,4,133.33333333333331,1.0,3,4,100.0,0.0,4,4,99.50008939167529,-0.0003610654376253325,0.0722260003314057,0.07186493489378036
r1_domestic_ewma_10y_bond_3x_vol,2024-06-14,single_563020,92.62500495737122,-0.03791211113302606,0.5140628693834679,0.47615075825044184,93.24447951020724,-0.016360247087601865,0.24217596723037627,0.2258157201427744,98.77509275550305,-0.0012981986550504587,0.10598342534773753,0.10468522669268707,105.90568439349424,0.0033263124246292186,0.056323911049048325,0.059650223473677544,94.40080176995058,-0.12794370842683644,2.285036235013007,2.1570925265861707,100.14931920641467,0.0024526428598292682,1.6425501572906103,1.6450028001504395,100.14931920641467,0.0012822946072136299,0.8587606631477879,0.8600429577550015,101.85185185185186,1.0,54,55,101.81818181818181,1.0,55,56,100.0,0.0,1,1,100.0,0.0,3,3,100.0,0.0,3,3,100.0,0.0,4,4,101.83246625926866,0.001323517086492268,0.0722260003314057,0.07354951741789796
r1_domestic_ewma_10y_bond_3x_vol,2024-08-14,single_515080,96.6100200325555,-0.012339755897670335,0.36400674977948344,0.3516669938818131,96.81220120556733,-0.006218056400493888,0.19505799460597806,0.18883993820548417,105.03007102292325,0.004813493383269404,0.09569434231312347,0.10050783569639288,112.41572979569152,0.006998286376529217,0.05636629092039158,0.0633645772969208,92.17569812405219,-0.1594861928326219,2.038344063933526,1.878857871100904,111.24192587474562,0.15917753798644463,1.4159276600820552,1.5751051980684998,111.24192587474562,0.09137298308105712,0.8127876317555305,0.9041606148365876,97.91666666666666,-1.0,48,47,97.95918367346938,-1.0,49,48,100.0,0.0,1,1,200.0,1.0,1,2,200.0,1.0,1,2,100.0,0.0,4,4,100.06999731793258,5.471049567137842e-05,0.0781608457113607,0.07821555620703208
r1_domestic_ewma_10y_bond_3x_vol,2024-08-14,single_563020,91.30406039009466,-0.0316538071368031,0.36400674977948344,0.33235294264268034,91.79769642383103,-0.015999248867169635,0.19505799460597806,0.17905874573880842,99.0665579984942,-0.0008932511842154323,0.09569434231312347,0.09480109112890804,105.62036425942031,0.00316799086925057,0.05636629092039158,0.05953428178964215,92.6626485046814,-0.14956046865476447,2.038344063933526,1.8887835952787615,100.70446701867779,0.00997474337361437,1.4159276600820552,1.4259024034556695,100.70446701867779,0.005725820797610082,0.8127876317555305,0.8185134525531406,100.0,0.0,48,48,100.0,0.0,49,49,100.0,0.0,1,1,400.0,3.0,1,4,400.0,3.0,1,4,100.0,0.0,4,4,97.44646597853405,-0.0019958637867051043,0.0781608457113607,0.0761649819246556
