results_dir,nav_csv,positions_csv,orders_csv,skipped_orders_csv,trades_csv,oos_metrics_available,start_date,end_date,observations,total_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,turnover_total,annualized_turnover,turnover_amount_total,turnover_amount_ratio,annualized_turnover_amount,turnover_quantity_total,annualized_turnover_quantity,trade_count,order_count,skipped_order_count,skipped_below_lot_or_cash_count,filled_order_count,rejected_order_count,order_status_counts,rejection_reason_counts,skipped_reason_counts,pending_intent_count,max_pending_intent_count,average_cash_weight,max_position_count,max_drawdown_abs,config_file,config_stem,variant,entry_start,configured_end,raw_output_dir,strategy_names
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-04-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-04-14_ratio_20260624_223454_435833,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-04-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-04-14_ratio_20260624_223454_435833\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-04-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-04-14_ratio_20260624_223454_435833\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-04-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-04-14_ratio_20260624_223454_435833\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-04-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-04-14_ratio_20260624_223454_435833\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-04-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-04-14_ratio_20260624_223454_435833\trades.csv,False,2024-04-15,2026-06-10,522,0.4015075258010281,0.1769830529419243,0.07243462022557164,-0.030869723094232526,2.4433489454458943,2761409.0688771233,0.5444551984329633,2761409.0688771233,1.1278000538968527,0.5444551984329633,559800.0,135124.13793103446,33,34,1,1,33,1,"{'FILLED': 33, 'REJECTED': 1}",{'limit_up': 1},{'below_lot_or_cash': 1},4,4,0.064937467805119,4,0.030869723094232526,configs\r1_domestic_ewma_risk_parity_cvar_dynamic_budget.yaml,r1_domestic_ewma_risk_parity_cvar_dynamic_budget,single_515080,2024-04-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-04-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-04-14_ratio_20260624_223454_435833,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-04-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-04-14_ratio_20260624_223454_789497,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-04-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-04-14_ratio_20260624_223454_789497\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-04-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-04-14_ratio_20260624_223454_789497\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-04-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-04-14_ratio_20260624_223454_789497\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-04-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-04-14_ratio_20260624_223454_789497\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-04-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-04-14_ratio_20260624_223454_789497\trades.csv,False,2024-04-15,2026-06-10,522,0.40037715657560313,0.17652468339712124,0.07265394150598949,-0.031784618603150516,2.429664237590865,2925369.3237693086,0.5748070273808138,2925369.3237693086,1.190671699574543,0.5748070273808138,660800.0,159503.44827586206,43,43,4,4,43,0,{'FILLED': 43},{},{'below_lot_or_cash': 4},0,4,0.06442607898674457,4,0.031784618603150516,configs\r1_domestic_ewma_risk_parity_cvar_dynamic_budget.yaml,r1_domestic_ewma_risk_parity_cvar_dynamic_budget,single_563020,2024-04-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-04-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-04-14_ratio_20260624_223454_789497,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-06-14_ratio_20260624_223455_136338,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-06-14_ratio_20260624_223455_136338\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-06-14_ratio_20260624_223455_136338\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-06-14_ratio_20260624_223455_136338\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-06-14_ratio_20260624_223455_136338\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-06-14_ratio_20260624_223455_136338\trades.csv,False,2024-06-14,2026-06-10,482,0.44065933157166604,0.2103173726769827,0.07609712094271526,-0.03059275139870088,2.7638019687407933,3108067.158445564,0.6396106452511839,3108067.158445564,1.223382265916947,0.6396106452511839,735600.0,192293.77593360996,39,39,3,3,39,0,{'FILLED': 39},{},{'below_lot_or_cash': 3},0,4,0.06914140141337109,4,0.03059275139870088,configs\r1_domestic_ewma_risk_parity_cvar_dynamic_budget.yaml,r1_domestic_ewma_risk_parity_cvar_dynamic_budget,pure_512890,2024-06-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-06-14_ratio_20260624_223455_136338,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-06-14_ratio_20260624_223455_453828,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-06-14_ratio_20260624_223455_453828\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-06-14_ratio_20260624_223455_453828\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-06-14_ratio_20260624_223455_453828\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-06-14_ratio_20260624_223455_453828\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-06-14_ratio_20260624_223455_453828\trades.csv,False,2024-06-14,2026-06-10,482,0.4271050296503005,0.20435049756707357,0.07704007140595204,-0.029720575635721613,2.652522172393595,3151374.4059291417,0.652790672210809,3151374.4059291417,1.2485916825619443,0.652790672210809,652700.0,170622.82157676347,35,35,2,2,35,0,{'FILLED': 35},{},{'below_lot_or_cash': 2},4,4,0.07209228315179551,4,0.029720575635721613,configs\r1_domestic_ewma_risk_parity_cvar_dynamic_budget.yaml,r1_domestic_ewma_risk_parity_cvar_dynamic_budget,single_515080,2024-06-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-06-14_ratio_20260624_223455_453828,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-06-14_ratio_20260624_223455_778717,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-06-14_ratio_20260624_223455_778717\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-06-14_ratio_20260624_223455_778717\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-06-14_ratio_20260624_223455_778717\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-06-14_ratio_20260624_223455_778717\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-06-14_ratio_20260624_223455_778717\trades.csv,False,2024-06-14,2026-06-10,482,0.40869826602767234,0.19620400178492625,0.07427888414252096,-0.031699379323189,2.641450582489422,2913577.0904484517,0.6072489875274282,2913577.0904484517,1.1614841745564302,0.6072489875274282,687200.0,179641.4937759336,34,34,2,2,34,0,{'FILLED': 34},{},{'below_lot_or_cash': 2},0,4,0.07266405356989604,4,0.031699379323189,configs\r1_domestic_ewma_risk_parity_cvar_dynamic_budget.yaml,r1_domestic_ewma_risk_parity_cvar_dynamic_budget,single_563020,2024-06-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-06-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-06-14_ratio_20260624_223455_778717,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-08-14_ratio_20260624_223456_112889,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-08-14_ratio_20260624_223456_112889\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-08-14_ratio_20260624_223456_112889\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-08-14_ratio_20260624_223456_112889\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-08-14_ratio_20260624_223456_112889\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-08-14_ratio_20260624_223456_112889\trades.csv,False,2024-08-14,2026-06-10,439,0.3122991986825794,0.16883882195324684,0.06550318500349142,-0.03208111978093531,2.577566601444609,2781310.774578718,0.6733477677559988,2781310.774578718,1.1730145636701725,0.6733477677559988,628800.0,180475.6264236902,36,36,3,3,36,0,{'FILLED': 36},{},{'below_lot_or_cash': 3},0,4,0.07738315438138672,4,0.03208111978093531,configs\r1_domestic_ewma_risk_parity_cvar_dynamic_budget.yaml,r1_domestic_ewma_risk_parity_cvar_dynamic_budget,pure_512890,2024-08-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-08-14_ratio_20260624_223456_112889,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-08-14_ratio_20260624_223456_417346,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-08-14_ratio_20260624_223456_417346\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-08-14_ratio_20260624_223456_417346\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-08-14_ratio_20260624_223456_417346\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-08-14_ratio_20260624_223456_417346\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-08-14_ratio_20260624_223456_417346\trades.csv,False,2024-08-14,2026-06-10,439,0.3191256365693744,0.17232517757526966,0.06512302645705743,-0.03183708409709296,2.646148174469472,2807861.3794699763,0.67391743641408,2807861.3794699763,1.1740069626419884,0.67391743641408,547400.0,157112.5284738041,35,35,1,1,35,0,{'FILLED': 35},{},{'below_lot_or_cash': 1},4,4,0.07879232253732547,4,0.03183708409709296,configs\r1_domestic_ewma_risk_parity_cvar_dynamic_budget.yaml,r1_domestic_ewma_risk_parity_cvar_dynamic_budget,single_515080,2024-08-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-08-14_ratio_20260624_223456_417346,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-08-14_ratio_20260624_223456_711621,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-08-14_ratio_20260624_223456_711621\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-08-14_ratio_20260624_223456_711621\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-08-14_ratio_20260624_223456_711621\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-08-14_ratio_20260624_223456_711621\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-08-14_ratio_20260624_223456_711621\trades.csv,False,2024-08-14,2026-06-10,439,0.284893418011436,0.15476387654990065,0.0651795259716494,-0.03208444990221804,2.3744247022787035,2722633.7579656187,0.6641835103410906,2722633.7579656187,1.1570498453957887,0.6641835103410906,617000.0,177088.83826879272,40,41,3,3,40,1,"{'FILLED': 40, 'REJECTED': 1}",{'limit_down': 1},{'below_lot_or_cash': 3},0,4,0.08124844973851797,4,0.03208444990221804,configs\r1_domestic_ewma_risk_parity_cvar_dynamic_budget.yaml,r1_domestic_ewma_risk_parity_cvar_dynamic_budget,single_563020,2024-08-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-08-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-08-14_ratio_20260624_223456_711621,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-10-14_ratio_20260624_223457_028371,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-10-14_ratio_20260624_223457_028371\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-10-14_ratio_20260624_223457_028371\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-10-14_ratio_20260624_223457_028371\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-10-14_ratio_20260624_223457_028371\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-10-14_ratio_20260624_223457_028371\trades.csv,False,2024-10-14,2026-06-10,403,0.2437595903268377,0.14614525642349974,0.05636378887148386,-0.03127089447274389,2.5928926949309297,2173939.932924154,0.5927391901311484,2173939.932924154,0.947912276281162,0.5927391901311484,363200.0,113556.32754342431,32,32,3,3,32,0,{'FILLED': 32},{},{'below_lot_or_cash': 3},0,4,0.08602183893235454,4,0.03127089447274389,configs\r1_domestic_ewma_risk_parity_cvar_dynamic_budget.yaml,r1_domestic_ewma_risk_parity_cvar_dynamic_budget,pure_512890,2024-10-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\pure_512890\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_pure_512890_2024-10-14_ratio_20260624_223457_028371,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-10-14_ratio_20260624_223457_309811,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-10-14_ratio_20260624_223457_309811\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-10-14_ratio_20260624_223457_309811\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-10-14_ratio_20260624_223457_309811\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-10-14_ratio_20260624_223457_309811\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-10-14_ratio_20260624_223457_309811\trades.csv,False,2024-10-14,2026-06-10,403,0.23100236172149913,0.1387799176464397,0.057884911168770044,-0.03052183982058554,2.397514565441952,2281299.663949102,0.626965439452951,2281299.663949102,1.0026471115061082,0.626965439452951,339100.0,106021.3399503722,31,31,4,4,31,0,{'FILLED': 31},{},{'below_lot_or_cash': 4},4,4,0.08614133516394606,4,0.03052183982058554,configs\r1_domestic_ewma_risk_parity_cvar_dynamic_budget.yaml,r1_domestic_ewma_risk_parity_cvar_dynamic_budget,single_515080,2024-10-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\single_515080\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_515080_2024-10-14_ratio_20260624_223457_309811,risk_parity_cvar_dynamic_budget
results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-10-14_ratio_20260624_223457_593706,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-10-14_ratio_20260624_223457_593706\nav.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-10-14_ratio_20260624_223457_593706\positions.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-10-14_ratio_20260624_223457_593706\orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-10-14_ratio_20260624_223457_593706\skipped_orders.csv,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-10-14_ratio_20260624_223457_593706\trades.csv,False,2024-10-14,2026-06-10,403,0.23020146252712514,0.13831656973163797,0.056623846493907566,-0.030956081281970138,2.442726488856954,2160039.156525714,0.5911763010317774,2160039.156525714,0.9454128941103425,0.5911763010317774,399100.0,124780.64516129032,35,35,3,3,35,0,{'FILLED': 35},{},{'below_lot_or_cash': 3},0,4,0.08443735639154212,4,0.030956081281970138,configs\r1_domestic_ewma_risk_parity_cvar_dynamic_budget.yaml,r1_domestic_ewma_risk_parity_cvar_dynamic_budget,single_563020,2024-10-14,2026-06-10,results\backtests\dividend_sleeve_ratio_sensitivity\20260624_223143\r1_domestic_ewma_risk_parity_cvar_dynamic_budget\2024-10-14\single_563020\r1_domestic_ewma_risk_parity_cvar_dynamic_budget_single_563020_2024-10-14_ratio_20260624_223457_593706,risk_parity_cvar_dynamic_budget
