code,trade_date,open_price,high_price,low_price,close_price,volume,amount,adjust_factor,turnover_rate,market,adjustment,data_source,created_at,updated_at
160520.SH,2017-01-13,0.952,0.952,0.95,0.951,596.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-01-16,0.951,0.951,0.944,0.944,237.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-01-18,0.944,0.959,0.944,0.958,1210.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-01-19,0.946,0.946,0.946,0.946,2.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-01-20,0.946,0.946,0.946,0.946,4.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-01-23,0.947,0.959,0.947,0.958,1054.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-01-24,0.954,0.959,0.954,0.958,1284.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-01-25,0.95,0.95,0.946,0.948,246.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-01-26,0.95,0.95,0.947,0.949,114.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-02-08,0.954,0.955,0.954,0.954,2508.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-02-10,0.954,0.954,0.954,0.954,200.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-02-13,0.954,0.954,0.951,0.951,824.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-02-14,0.954,0.954,0.954,0.954,133.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-02-16,0.956,0.96,0.956,0.959,375.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-02-17,0.96,0.96,0.96,0.96,4.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-02-20,0.956,0.956,0.953,0.953,224.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-02-21,0.957,0.957,0.957,0.957,9.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-02-22,0.959,0.959,0.953,0.954,10.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-02-23,0.955,0.955,0.955,0.955,2.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-02-24,0.953,0.954,0.951,0.954,694.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-02-28,0.952,0.952,0.952,0.952,244.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-03-01,0.95,0.957,0.95,0.957,3211.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-03-02,0.955,0.957,0.955,0.957,2014.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-03-03,0.957,0.957,0.957,0.957,1000.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-03-06,0.957,0.957,0.954,0.954,1050.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-03-07,0.955,0.955,0.955,0.955,4631.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-03-08,0.957,0.961,0.956,0.956,25.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-03-09,0.957,0.957,0.957,0.957,7.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-03-10,0.957,0.958,0.957,0.958,30.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-03-14,0.953,0.956,0.946,0.956,28.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-03-15,0.953,0.959,0.947,0.952,742.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-03-20,0.954,0.954,0.954,0.954,20.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-03-23,0.956,0.957,0.956,0.957,48.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.991404,2026-04-07 15:46:48.991404
160520.SH,2017-03-24,0.955,0.955,0.955,0.955,10.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-03-29,0.955,0.955,0.955,0.955,4.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-03-31,0.954,0.957,0.954,0.957,170.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-04-06,0.953,0.959,0.953,0.959,5.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-04-07,0.952,0.957,0.95,0.957,25.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-04-11,0.953,0.957,0.952,0.957,521.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-04-12,0.955,0.958,0.952,0.958,3363.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-04-14,0.955,0.958,0.954,0.958,14.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-04-19,0.956,0.956,0.954,0.954,344.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-04-24,0.956,0.956,0.956,0.956,1.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-04-26,0.953,0.953,0.948,0.949,7.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-04-27,0.949,0.956,0.949,0.956,31.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-04-28,0.954,0.954,0.948,0.948,2602.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-05-03,0.952,0.952,0.95,0.95,4.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-05-04,0.949,0.949,0.948,0.948,4.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-05-05,0.952,0.952,0.948,0.948,7876.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-05-08,0.95,0.951,0.95,0.951,24.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-05-09,0.949,0.95,0.949,0.95,54.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-05-10,0.95,0.95,0.95,0.95,13.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-05-12,0.95,0.95,0.95,0.95,62.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-05-15,0.95,0.95,0.949,0.949,34.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-05-16,0.948,0.948,0.948,0.948,48.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-05-19,0.948,0.948,0.948,0.948,1.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-05-22,0.945,0.945,0.944,0.944,26.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-05-24,0.941,0.941,0.939,0.94,104.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-05-26,0.939,0.939,0.935,0.935,28.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-05-31,0.937,0.937,0.931,0.931,192.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-06-02,0.931,0.931,0.931,0.931,514.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-06-05,0.93,0.93,0.929,0.93,318.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-06-06,0.929,0.929,0.917,0.926,2510.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-06-07,0.927,0.93,0.927,0.929,351.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-06-09,0.929,0.929,0.929,0.929,42.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-06-12,0.928,0.929,0.928,0.929,10.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-06-13,0.929,0.929,0.928,0.929,607.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-06-15,0.93,0.93,0.93,0.93,74.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-06-16,0.929,0.93,0.929,0.93,12.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-06-19,0.93,0.932,0.93,0.931,873.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-06-20,0.932,0.932,0.931,0.931,100.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-06-27,0.934,0.938,0.934,0.938,203.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-06-28,0.938,0.94,0.938,0.94,100.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-06-29,0.938,0.938,0.938,0.938,3043.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-06-30,0.937,0.943,0.936,0.943,640.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-07-05,0.939,0.943,0.938,0.943,1176.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-07-10,0.94,0.942,0.94,0.942,106.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-07-11,0.94,0.94,0.94,0.94,800.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-07-13,0.941,0.941,0.941,0.941,2.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-07-14,0.941,0.941,0.941,0.941,8.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-07-17,0.939,0.939,0.939,0.939,467.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-07-20,0.94,0.944,0.94,0.944,4023.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-07-31,0.947,0.949,0.947,0.948,22.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-08-03,0.949,0.954,0.949,0.954,26.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-08-14,0.954,0.954,0.954,0.954,104.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-08-16,0.956,0.959,0.956,0.959,60.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-08-17,0.96,0.96,0.96,0.96,4.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-08-25,0.965,0.966,0.964,0.964,62.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-08-28,0.967,0.968,0.967,0.968,11.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-08-30,0.968,0.968,0.968,0.968,82.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-08-31,0.968,0.968,0.967,0.967,4353.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-09-01,0.966,0.968,0.966,0.968,44.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-09-04,0.967,0.967,0.967,0.967,80.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-09-05,0.969,0.969,0.969,0.969,25.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-09-06,0.969,0.969,0.969,0.969,311.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-09-07,0.969,0.972,0.969,0.972,60.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-09-12,0.973,0.973,0.973,0.973,4.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-09-13,0.969,0.974,0.968,0.974,9.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-09-20,0.974,0.974,0.974,0.974,400.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-09-21,0.977,0.977,0.977,0.977,61.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-09-22,0.974,0.979,0.971,0.979,233.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-09-25,0.974,0.976,0.968,0.976,6137.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-09-26,0.97,0.974,0.97,0.974,7575.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-09-28,0.977,0.977,0.977,0.977,1.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-09-29,0.977,0.979,0.977,0.979,8097.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-10-09,0.98,0.981,0.98,0.98,834.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-10-10,0.979,0.981,0.979,0.981,130.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-10-12,0.983,0.983,0.983,0.983,1.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-10-13,0.982,0.985,0.98,0.985,1205.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-10-16,0.981,0.985,0.981,0.985,9.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-10-17,0.981,0.981,0.981,0.981,4.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-10-18,0.981,0.984,0.98,0.984,14.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-10-23,0.98,0.984,0.98,0.981,94.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-10-25,0.985,0.985,0.985,0.985,1.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-10-26,0.986,0.986,0.986,0.986,5.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-10-27,0.985,0.987,0.982,0.987,917.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-10-30,0.982,0.985,0.982,0.985,17.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-11-02,0.98,0.985,0.98,0.985,9.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-11-03,0.981,0.985,0.981,0.985,34.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-11-08,0.986,0.986,0.986,0.986,1.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-11-10,0.985,0.987,0.983,0.987,1584.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-11-13,0.986,0.988,0.986,0.988,30.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-11-14,0.988,0.99,0.988,0.988,217.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-11-15,0.988,0.989,0.988,0.989,8039.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-11-17,0.985,0.985,0.985,0.985,4.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-11-20,0.981,0.983,0.981,0.983,2201.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-11-21,0.983,0.985,0.983,0.985,12.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-11-23,0.984,0.984,0.982,0.982,12.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-11-24,0.981,0.981,0.977,0.978,18.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-11-27,0.979,0.979,0.976,0.976,2952.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-11-28,0.976,0.978,0.976,0.978,1958.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-11-30,0.976,0.976,0.976,0.976,20.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-12-01,0.977,0.979,0.976,0.979,645.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-12-05,0.977,0.978,0.973,0.978,647.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-12-06,0.971,0.976,0.971,0.976,120.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-12-07,0.977,0.977,0.977,0.977,1.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-12-08,0.976,0.979,0.976,0.979,19.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-12-11,0.98,0.98,0.98,0.98,5.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-12-13,0.979,0.981,0.979,0.981,126.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-12-14,0.981,0.981,0.981,0.981,4.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-12-18,0.981,0.981,0.981,0.981,821.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-12-21,0.978,0.983,0.978,0.983,15.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-12-22,0.983,0.985,0.983,0.985,212.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-12-25,0.984,0.986,0.984,0.986,15.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
160520.SH,2017-12-26,0.985,0.986,0.985,0.986,32.0,0.0,1.0,,sz,none,tencent,2026-04-07 15:46:48.992410,2026-04-07 15:46:48.992410
