config_group,side,start_date,run_id,raw_path,annualized_return,sharpe_ratio,max_drawdown,annualized_turnover,trade_count,order_count,rejected_order_count
r1,baseline_r016,2019-01-18,research_r037_r1_r016_train_start_20190118_r037_r1_baseline_r016_2019-01-18_20260624_235524_887228,results\sensitivity_raw\r037_half_life\20260624_235524\r1\baseline_r016\2019-01-18\adaptive_risk_deviation_volatility_triggered\research_r037_r1_r016_train_start_20190118_r037_r1_baseline_r016_2019-01-18_20260624_235524_887228,0.13757395487955182,1.2887779163120139,-0.14215059936327434,0.3578567360812728,130,131,1
r1,candidate_halflife,2019-01-18,research_r037_r1_halflife_train_start_20190118_r037_r1_candidate_halflife_2019-01-18_20260624_235535_984694,results\sensitivity_raw\r037_half_life\20260624_235524\r1\candidate_halflife\2019-01-18\half_life_adaptive_risk_parity\research_r037_r1_halflife_train_start_20190118_r037_r1_candidate_halflife_2019-01-18_20260624_235535_984694,0.1401958246947208,1.259082102743686,-0.15286467011059923,0.33499192973001723,186,186,0
r1,baseline_r016,2019-03-18,research_r037_r1_r016_train_start_20190318_r037_r1_baseline_r016_2019-03-18_20260624_235549_555857,results\sensitivity_raw\r037_half_life\20260624_235524\r1\baseline_r016\2019-03-18\adaptive_risk_deviation_volatility_triggered\research_r037_r1_r016_train_start_20190318_r037_r1_baseline_r016_2019-03-18_20260624_235549_555857,0.14387908175461672,1.3382656110171993,-0.14212543814182843,0.3683871567700149,138,139,1
r1,candidate_halflife,2019-03-18,research_r037_r1_halflife_train_start_20190318_r037_r1_candidate_halflife_2019-03-18_20260624_235600_027177,results\sensitivity_raw\r037_half_life\20260624_235524\r1\candidate_halflife\2019-03-18\half_life_adaptive_risk_parity\research_r037_r1_halflife_train_start_20190318_r037_r1_candidate_halflife_2019-03-18_20260624_235600_027177,0.14540109765165243,1.2388228022943844,-0.16235888551276934,0.3343904769115638,191,192,1
r1,baseline_r016,2019-05-20,research_r037_r1_r016_train_start_20190520_r037_r1_baseline_r016_2019-05-20_20260624_235613_159415,results\sensitivity_raw\r037_half_life\20260624_235524\r1\baseline_r016\2019-05-20\adaptive_risk_deviation_volatility_triggered\research_r037_r1_r016_train_start_20190520_r037_r1_baseline_r016_2019-05-20_20260624_235613_159415,0.13336659420197416,1.2371498660071205,-0.14216632700476162,0.3473874355524901,114,115,1
r1,candidate_halflife,2019-05-20,research_r037_r1_halflife_train_start_20190520_r037_r1_candidate_halflife_2019-05-20_20260624_235623_356759,results\sensitivity_raw\r037_half_life\20260624_235524\r1\candidate_halflife\2019-05-20\half_life_adaptive_risk_parity\research_r037_r1_halflife_train_start_20190520_r037_r1_candidate_halflife_2019-05-20_20260624_235623_356759,0.1347790946524341,1.2090505620609602,-0.14969928246365682,0.31143993796789504,155,155,0
r1,baseline_r016,2019-07-18,research_r037_r1_r016_train_start_20190718_r037_r1_baseline_r016_2019-07-18_20260624_235636_043855,results\sensitivity_raw\r037_half_life\20260624_235524\r1\baseline_r016\2019-07-18\adaptive_risk_deviation_volatility_triggered\research_r037_r1_r016_train_start_20190718_r037_r1_baseline_r016_2019-07-18_20260624_235636_043855,0.13387212563081552,1.2198163429561026,-0.14223228676203525,0.36585593303457487,117,118,1
r1,candidate_halflife,2019-07-18,research_r037_r1_halflife_train_start_20190718_r037_r1_candidate_halflife_2019-07-18_20260624_235645_832262,results\sensitivity_raw\r037_half_life\20260624_235524\r1\candidate_halflife\2019-07-18\half_life_adaptive_risk_parity\research_r037_r1_halflife_train_start_20190718_r037_r1_candidate_halflife_2019-07-18_20260624_235645_832262,0.13271547142025564,1.1579366359432903,-0.1527350806954163,0.3177179815217097,158,158,0
r1,baseline_r016,2019-09-18,research_r037_r1_r016_train_start_20190918_r037_r1_baseline_r016_2019-09-18_20260624_235658_256223,results\sensitivity_raw\r037_half_life\20260624_235524\r1\baseline_r016\2019-09-18\adaptive_risk_deviation_volatility_triggered\research_r037_r1_r016_train_start_20190918_r037_r1_baseline_r016_2019-09-18_20260624_235658_256223,0.13832291874240754,1.244648905692822,-0.14222927368937177,0.3605694472057205,116,117,1
r1,candidate_halflife,2019-09-18,research_r037_r1_halflife_train_start_20190918_r037_r1_candidate_halflife_2019-09-18_20260624_235707_725916,results\sensitivity_raw\r037_half_life\20260624_235524\r1\candidate_halflife\2019-09-18\half_life_adaptive_risk_parity\research_r037_r1_halflife_train_start_20190918_r037_r1_candidate_halflife_2019-09-18_20260624_235707_725916,0.13987210171026532,1.1531395174546297,-0.16223425868842156,0.3384097717857233,152,153,1
r1,baseline_r016,2019-11-18,research_r037_r1_r016_train_start_20191118_r037_r1_baseline_r016_2019-11-18_20260624_235719_794110,results\sensitivity_raw\r037_half_life\20260624_235524\r1\baseline_r016\2019-11-18\adaptive_risk_deviation_volatility_triggered\research_r037_r1_r016_train_start_20191118_r037_r1_baseline_r016_2019-11-18_20260624_235719_794110,0.1370755955995291,1.219943063790297,-0.14216701866922632,0.3852323359806206,116,117,1
r1,candidate_halflife,2019-11-18,research_r037_r1_halflife_train_start_20191118_r037_r1_candidate_halflife_2019-11-18_20260624_235728_977031,results\sensitivity_raw\r037_half_life\20260624_235524\r1\candidate_halflife\2019-11-18\half_life_adaptive_risk_parity\research_r037_r1_halflife_train_start_20191118_r037_r1_candidate_halflife_2019-11-18_20260624_235728_977031,0.13755192315690468,1.1708921788688988,-0.15274558181973297,0.35203037806030496,157,157,0
r1,baseline_r016,2020-01-20,research_r037_r1_r016_train_start_20200120_r037_r1_baseline_r016_2020-01-20_20260624_235740_533811,results\sensitivity_raw\r037_half_life\20260624_235524\r1\baseline_r016\2020-01-20\adaptive_risk_deviation_volatility_triggered\research_r037_r1_r016_train_start_20200120_r037_r1_baseline_r016_2020-01-20_20260624_235740_533811,0.1261379841292578,1.1090564093379611,-0.14221706627174802,0.36672496659856674,101,102,1
r1,candidate_halflife,2020-01-20,research_r037_r1_halflife_train_start_20200120_r037_r1_candidate_halflife_2020-01-20_20260624_235749_544997,results\sensitivity_raw\r037_half_life\20260624_235524\r1\candidate_halflife\2020-01-20\half_life_adaptive_risk_parity\research_r037_r1_halflife_train_start_20200120_r037_r1_candidate_halflife_2020-01-20_20260624_235749_544997,0.12733329094463008,1.0898866111972165,-0.1497001085393862,0.33444881116459513,140,140,0
r1,baseline_r016,2020-03-18,research_r037_r1_r016_train_start_20200318_r037_r1_baseline_r016_2020-03-18_20260624_235800_738599,results\sensitivity_raw\r037_half_life\20260624_235524\r1\baseline_r016\2020-03-18\adaptive_risk_deviation_volatility_triggered\research_r037_r1_r016_train_start_20200318_r037_r1_baseline_r016_2020-03-18_20260624_235800_738599,0.1310050763477033,1.159113260870152,-0.1421336537367881,0.3963189499097725,111,112,1
r1,candidate_halflife,2020-03-18,research_r037_r1_halflife_train_start_20200318_r037_r1_candidate_halflife_2020-03-18_20260624_235809_425060,results\sensitivity_raw\r037_half_life\20260624_235524\r1\candidate_halflife\2020-03-18\half_life_adaptive_risk_parity\research_r037_r1_halflife_train_start_20200318_r037_r1_candidate_halflife_2020-03-18_20260624_235809_425060,0.13125340742746272,1.126856788243054,-0.14967756617904493,0.3470689247104649,137,137,0
r1,baseline_r016,2020-05-18,research_r037_r1_r016_train_start_20200518_r037_r1_baseline_r016_2020-05-18_20260624_235820_646638,results\sensitivity_raw\r037_half_life\20260624_235524\r1\baseline_r016\2020-05-18\adaptive_risk_deviation_volatility_triggered\research_r037_r1_r016_train_start_20200518_r037_r1_baseline_r016_2020-05-18_20260624_235820_646638,0.13524609906065765,1.1830019633699547,-0.1422120298136036,0.4038834621430652,103,104,1
r1,candidate_halflife,2020-05-18,research_r037_r1_halflife_train_start_20200518_r037_r1_candidate_halflife_2020-05-18_20260624_235828_965299,results\sensitivity_raw\r037_half_life\20260624_235524\r1\candidate_halflife\2020-05-18\half_life_adaptive_risk_parity\research_r037_r1_halflife_train_start_20200518_r037_r1_candidate_halflife_2020-05-18_20260624_235828_965299,0.1369292904592141,1.1530313509753582,-0.15092217927356866,0.38113323097676854,156,156,0
r1,baseline_r016,2020-07-20,research_r037_r1_r016_train_start_20200720_r037_r1_baseline_r016_2020-07-20_20260624_235839_431794,results\sensitivity_raw\r037_half_life\20260624_235524\r1\baseline_r016\2020-07-20\adaptive_risk_deviation_volatility_triggered\research_r037_r1_r016_train_start_20200720_r037_r1_baseline_r016_2020-07-20_20260624_235839_431794,0.12827858127214253,1.123797468390108,-0.14214783305762912,0.39228458364997804,100,101,1
r1,candidate_halflife,2020-07-20,research_r037_r1_halflife_train_start_20200720_r037_r1_candidate_halflife_2020-07-20_20260624_235847_553184,results\sensitivity_raw\r037_half_life\20260624_235524\r1\candidate_halflife\2020-07-20\half_life_adaptive_risk_parity\research_r037_r1_halflife_train_start_20200720_r037_r1_candidate_halflife_2020-07-20_20260624_235847_553184,0.12828965790650937,1.0894153890453762,-0.1491284614144227,0.35255102612851397,128,128,0
r1,baseline_r016,2020-09-18,research_r037_r1_r016_train_start_20200918_r037_r1_baseline_r016_2020-09-18_20260624_235857_786272,results\sensitivity_raw\r037_half_life\20260624_235524\r1\baseline_r016\2020-09-18\adaptive_risk_deviation_volatility_triggered\research_r037_r1_r016_train_start_20200918_r037_r1_baseline_r016_2020-09-18_20260624_235857_786272,0.1300630896979853,1.1310811201931636,-0.142170715073482,0.368133621874948,79,80,1
r1,candidate_halflife,2020-09-18,research_r037_r1_halflife_train_start_20200918_r037_r1_candidate_halflife_2020-09-18_20260624_235905_442227,results\sensitivity_raw\r037_half_life\20260624_235524\r1\candidate_halflife\2020-09-18\half_life_adaptive_risk_parity\research_r037_r1_halflife_train_start_20200918_r037_r1_candidate_halflife_2020-09-18_20260624_235905_442227,0.1327198831417422,1.1082759098843655,-0.15091489130045044,0.35832273940989035,127,127,0
r1,baseline_r016,2020-11-18,research_r037_r1_r016_train_start_20201118_r037_r1_baseline_r016_2020-11-18_20260624_235915_182347,results\sensitivity_raw\r037_half_life\20260624_235524\r1\baseline_r016\2020-11-18\adaptive_risk_deviation_volatility_triggered\research_r037_r1_r016_train_start_20201118_r037_r1_baseline_r016_2020-11-18_20260624_235915_182347,0.13841868581335204,1.189982006701985,-0.1422282532397755,0.3934318423698682,90,91,1
r1,candidate_halflife,2020-11-18,research_r037_r1_halflife_train_start_20201118_r037_r1_candidate_halflife_2020-11-18_20260624_235922_713874,results\sensitivity_raw\r037_half_life\20260624_235524\r1\candidate_halflife\2020-11-18\half_life_adaptive_risk_parity\research_r037_r1_halflife_train_start_20201118_r037_r1_candidate_halflife_2020-11-18_20260624_235922_713874,0.13793794468153897,1.1467802497900683,-0.14915311813221388,0.37894354647798556,131,131,0
