trade_date,unit_nav,cum_nav,source,updated_at
2015-08-12,1.2107,1.2107,eastmoney_f10,2026-07-29T23:50:46
2015-08-13,1.2224,1.2224,eastmoney_f10,2026-07-29T23:50:46
2015-08-14,1.2265,1.2265,eastmoney_f10,2026-07-29T23:50:46
2015-08-17,1.2328,1.2328,eastmoney_f10,2026-07-29T23:50:46
2015-08-18,1.2297,1.2297,eastmoney_f10,2026-07-29T23:50:46
2015-08-19,1.2194,1.2194,eastmoney_f10,2026-07-29T23:50:46
2015-08-20,1.1925,1.1925,eastmoney_f10,2026-07-29T23:50:46
2015-08-21,1.1543,1.1543,eastmoney_f10,2026-07-29T23:50:46
2015-08-24,1.1081,1.1081,eastmoney_f10,2026-07-29T23:50:46
2015-08-25,1.0963,1.0963,eastmoney_f10,2026-07-29T23:50:46
2015-08-26,1.1399,1.1399,eastmoney_f10,2026-07-29T23:50:46
2015-08-27,1.1682,1.1682,eastmoney_f10,2026-07-29T23:50:46
2015-08-28,1.1672,1.1672,eastmoney_f10,2026-07-29T23:50:46
2015-08-31,1.1558,1.1558,eastmoney_f10,2026-07-29T23:50:46
2015-09-01,1.1196,1.1196,eastmoney_f10,2026-07-29T23:50:46
2015-09-02,1.1377,1.1377,eastmoney_f10,2026-07-29T23:50:46
2015-09-08,1.1499,1.1499,eastmoney_f10,2026-07-29T23:50:46
2015-09-09,1.134,1.134,eastmoney_f10,2026-07-29T23:50:46
2015-09-10,1.1423,1.1423,eastmoney_f10,2026-07-29T23:50:46
2015-09-11,1.1468,1.1468,eastmoney_f10,2026-07-29T23:50:46
2015-09-14,1.1419,1.1419,eastmoney_f10,2026-07-29T23:50:46
2015-09-15,1.1557,1.1557,eastmoney_f10,2026-07-29T23:50:46
2015-09-16,1.1665,1.1665,eastmoney_f10,2026-07-29T23:50:46
2015-09-17,1.1627,1.1627,eastmoney_f10,2026-07-29T23:50:46
2015-09-18,1.1431,1.1431,eastmoney_f10,2026-07-29T23:50:46
2015-09-21,1.1494,1.1494,eastmoney_f10,2026-07-29T23:50:46
2015-09-22,1.136,1.136,eastmoney_f10,2026-07-29T23:50:46
2015-09-23,1.1345,1.1345,eastmoney_f10,2026-07-29T23:50:46
2015-09-24,1.131,1.131,eastmoney_f10,2026-07-29T23:50:46
2015-09-25,1.1304,1.1304,eastmoney_f10,2026-07-29T23:50:46
2015-09-28,1.1008,1.1008,eastmoney_f10,2026-07-29T23:50:46
2015-09-29,1.101,1.101,eastmoney_f10,2026-07-29T23:50:46
2015-09-30,1.1211,1.1211,eastmoney_f10,2026-07-29T23:50:46
2015-10-08,1.1737,1.1737,eastmoney_f10,2026-07-29T23:50:46
2015-10-09,1.1744,1.1744,eastmoney_f10,2026-07-29T23:50:46
2015-10-12,1.1742,1.1742,eastmoney_f10,2026-07-29T23:50:46
2015-10-13,1.163,1.163,eastmoney_f10,2026-07-29T23:50:46
2015-10-14,1.1607,1.1607,eastmoney_f10,2026-07-29T23:50:46
2015-10-15,1.178,1.178,eastmoney_f10,2026-07-29T23:50:46
2015-10-16,1.1839,1.1839,eastmoney_f10,2026-07-29T23:50:46
2015-10-19,1.1858,1.1858,eastmoney_f10,2026-07-29T23:50:46
2015-10-20,1.1856,1.1856,eastmoney_f10,2026-07-29T23:50:46
2015-10-21,1.1762,1.1762,eastmoney_f10,2026-07-29T23:50:46
2015-10-22,1.1964,1.1964,eastmoney_f10,2026-07-29T23:50:46
2015-10-23,1.2112,1.2112,eastmoney_f10,2026-07-29T23:50:46
2015-10-26,1.2079,1.2079,eastmoney_f10,2026-07-29T23:50:46
2015-10-27,1.2038,1.2038,eastmoney_f10,2026-07-29T23:50:46
2015-10-28,1.2189,1.2189,eastmoney_f10,2026-07-29T23:50:46
2015-10-29,1.2195,1.2195,eastmoney_f10,2026-07-29T23:50:46
2015-10-30,1.2117,1.2117,eastmoney_f10,2026-07-29T23:50:46
2015-11-02,1.2194,1.2194,eastmoney_f10,2026-07-29T23:50:46
2015-11-03,1.2257,1.2257,eastmoney_f10,2026-07-29T23:50:46
2015-11-04,1.2223,1.2223,eastmoney_f10,2026-07-29T23:50:46
2015-11-05,1.2218,1.2218,eastmoney_f10,2026-07-29T23:50:46
2015-11-06,1.223,1.223,eastmoney_f10,2026-07-29T23:50:46
2015-11-09,1.2133,1.2133,eastmoney_f10,2026-07-29T23:50:46
2015-11-10,1.2159,1.2159,eastmoney_f10,2026-07-29T23:50:46
2015-11-11,1.2121,1.2121,eastmoney_f10,2026-07-29T23:50:46
2015-11-12,1.1955,1.1955,eastmoney_f10,2026-07-29T23:50:46
2015-11-13,1.1826,1.1826,eastmoney_f10,2026-07-29T23:50:46
2015-11-16,1.202,1.202,eastmoney_f10,2026-07-29T23:50:46
2015-11-17,1.2006,1.2006,eastmoney_f10,2026-07-29T23:50:46
2015-11-18,1.2209,1.2209,eastmoney_f10,2026-07-29T23:50:46
2015-11-19,1.2195,1.2195,eastmoney_f10,2026-07-29T23:50:46
2015-11-20,1.2241,1.2241,eastmoney_f10,2026-07-29T23:50:46
2015-11-23,1.2241,1.2241,eastmoney_f10,2026-07-29T23:50:46
2015-11-24,1.226,1.226,eastmoney_f10,2026-07-29T23:50:46
2015-11-25,1.2257,1.2257,eastmoney_f10,2026-07-29T23:50:46
2015-11-27,1.2273,1.2273,eastmoney_f10,2026-07-29T23:50:46
2015-11-30,1.2224,1.2224,eastmoney_f10,2026-07-29T23:50:46
2015-12-01,1.2357,1.2357,eastmoney_f10,2026-07-29T23:50:46
2015-12-02,1.2223,1.2223,eastmoney_f10,2026-07-29T23:50:46
2015-12-03,1.2052,1.2052,eastmoney_f10,2026-07-29T23:50:46
2015-12-04,1.2273,1.2273,eastmoney_f10,2026-07-29T23:50:46
2015-12-07,1.2213,1.2213,eastmoney_f10,2026-07-29T23:50:46
2015-12-08,1.215,1.215,eastmoney_f10,2026-07-29T23:50:46
2015-12-09,1.2067,1.2067,eastmoney_f10,2026-07-29T23:50:46
2015-12-10,1.2113,1.2113,eastmoney_f10,2026-07-29T23:50:46
2015-12-11,1.1902,1.1902,eastmoney_f10,2026-07-29T23:50:46
2015-12-14,1.1982,1.1982,eastmoney_f10,2026-07-29T23:50:46
2015-12-15,1.2122,1.2122,eastmoney_f10,2026-07-29T23:50:46
2015-12-16,1.231,1.231,eastmoney_f10,2026-07-29T23:50:46
2015-12-17,1.2149,1.2149,eastmoney_f10,2026-07-29T23:50:46
2015-12-18,1.1944,1.1944,eastmoney_f10,2026-07-29T23:50:46
2015-12-21,1.2028,1.2028,eastmoney_f10,2026-07-29T23:50:46
2015-12-22,1.2135,1.2135,eastmoney_f10,2026-07-29T23:50:46
2015-12-23,1.2281,1.2281,eastmoney_f10,2026-07-29T23:50:46
2015-12-24,1.2266,1.2266,eastmoney_f10,2026-07-29T23:50:46
2015-12-28,1.2237,1.2237,eastmoney_f10,2026-07-29T23:50:46
2015-12-29,1.239,1.239,eastmoney_f10,2026-07-29T23:50:46
2015-12-30,1.2307,1.2307,eastmoney_f10,2026-07-29T23:50:46
2015-12-31,1.2199,1.2199,eastmoney_f10,2026-07-29T23:50:46
2016-01-04,1.2033,1.2033,eastmoney_f10,2026-07-29T23:50:46
2016-01-05,1.2081,1.2081,eastmoney_f10,2026-07-29T23:50:46
2016-01-06,1.1952,1.1952,eastmoney_f10,2026-07-29T23:50:46
2016-01-07,1.1725,1.1725,eastmoney_f10,2026-07-29T23:50:46
2016-01-08,1.1596,1.1596,eastmoney_f10,2026-07-29T23:50:46
2016-01-11,1.1603,1.1603,eastmoney_f10,2026-07-29T23:50:46
2016-01-12,1.1692,1.1692,eastmoney_f10,2026-07-29T23:50:46
2016-01-13,1.1406,1.1406,eastmoney_f10,2026-07-29T23:50:46
2016-01-14,1.1594,1.1594,eastmoney_f10,2026-07-29T23:50:46
2016-01-15,1.1349,1.1349,eastmoney_f10,2026-07-29T23:50:46
2016-01-19,1.1345,1.1345,eastmoney_f10,2026-07-29T23:50:46
2016-01-20,1.1212,1.1212,eastmoney_f10,2026-07-29T23:50:46
2016-01-21,1.127,1.127,eastmoney_f10,2026-07-29T23:50:46
2016-01-22,1.1495,1.1495,eastmoney_f10,2026-07-29T23:50:46
2016-01-25,1.1312,1.1312,eastmoney_f10,2026-07-29T23:50:46
2016-01-26,1.1469,1.1469,eastmoney_f10,2026-07-29T23:50:46
2016-01-27,1.1343,1.1343,eastmoney_f10,2026-07-29T23:50:46
2016-01-28,1.1404,1.1404,eastmoney_f10,2026-07-29T23:50:46
2016-01-29,1.1683,1.1683,eastmoney_f10,2026-07-29T23:50:46
2016-02-01,1.1681,1.1681,eastmoney_f10,2026-07-29T23:50:46
2016-02-02,1.146,1.146,eastmoney_f10,2026-07-29T23:50:46
2016-02-03,1.152,1.152,eastmoney_f10,2026-07-29T23:50:46
2016-02-04,1.152,1.152,eastmoney_f10,2026-07-29T23:50:46
2016-02-05,1.1293,1.1293,eastmoney_f10,2026-07-29T23:50:46
2016-02-16,1.1361,1.1361,eastmoney_f10,2026-07-29T23:50:46
2016-02-17,1.1568,1.1568,eastmoney_f10,2026-07-29T23:50:46
2016-02-18,1.15,1.15,eastmoney_f10,2026-07-29T23:50:46
2016-02-19,1.1506,1.1506,eastmoney_f10,2026-07-29T23:50:46
2016-02-22,1.1666,1.1666,eastmoney_f10,2026-07-29T23:50:46
2016-02-23,1.1541,1.1541,eastmoney_f10,2026-07-29T23:50:46
2016-02-24,1.1599,1.1599,eastmoney_f10,2026-07-29T23:50:46
2016-02-25,1.1735,1.1735,eastmoney_f10,2026-07-29T23:50:46
2016-02-26,1.1716,1.1716,eastmoney_f10,2026-07-29T23:50:46
2016-02-29,1.1642,1.1642,eastmoney_f10,2026-07-29T23:50:46
2016-03-01,1.1908,1.1908,eastmoney_f10,2026-07-29T23:50:46
2016-03-02,1.1975,1.1975,eastmoney_f10,2026-07-29T23:50:46
2016-03-03,1.2003,1.2003,eastmoney_f10,2026-07-29T23:50:46
2016-03-04,1.202,1.202,eastmoney_f10,2026-07-29T23:50:46
2016-03-07,1.1999,1.1999,eastmoney_f10,2026-07-29T23:50:46
2016-03-08,1.1854,1.1854,eastmoney_f10,2026-07-29T23:50:46
2016-03-09,1.1926,1.1926,eastmoney_f10,2026-07-29T23:50:46
2016-03-10,1.1932,1.1932,eastmoney_f10,2026-07-29T23:50:46
2016-03-11,1.2088,1.2088,eastmoney_f10,2026-07-29T23:50:46
2016-03-14,1.2074,1.2074,eastmoney_f10,2026-07-29T23:50:46
2016-03-15,1.2082,1.2082,eastmoney_f10,2026-07-29T23:50:46
2016-03-16,1.2167,1.2167,eastmoney_f10,2026-07-29T23:50:46
2016-03-17,1.2208,1.2208,eastmoney_f10,2026-07-29T23:50:46
2016-03-18,1.2199,1.2199,eastmoney_f10,2026-07-29T23:50:46
2016-03-21,1.2248,1.2248,eastmoney_f10,2026-07-29T23:50:46
2016-03-22,1.2266,1.2266,eastmoney_f10,2026-07-29T23:50:46
2016-03-23,1.2181,1.2181,eastmoney_f10,2026-07-29T23:50:46
2016-03-24,1.2215,1.2215,eastmoney_f10,2026-07-29T23:50:46
2016-03-28,1.2235,1.2235,eastmoney_f10,2026-07-29T23:50:46
2016-03-29,1.2312,1.2312,eastmoney_f10,2026-07-29T23:50:46
2016-03-30,1.2326,1.2326,eastmoney_f10,2026-07-29T23:50:46
2016-03-31,1.2257,1.2257,eastmoney_f10,2026-07-29T23:50:46
2016-04-01,1.233,1.233,eastmoney_f10,2026-07-29T23:50:46
2016-04-05,1.2182,1.2182,eastmoney_f10,2026-07-29T23:50:46
2016-04-06,1.233,1.233,eastmoney_f10,2026-07-29T23:50:46
2016-04-07,1.2173,1.2173,eastmoney_f10,2026-07-29T23:50:46
2016-04-08,1.2211,1.2211,eastmoney_f10,2026-07-29T23:50:46
2016-04-11,1.2161,1.2161,eastmoney_f10,2026-07-29T23:50:46
2016-04-12,1.2272,1.2272,eastmoney_f10,2026-07-29T23:50:46
2016-04-13,1.2392,1.2392,eastmoney_f10,2026-07-29T23:50:46
2016-04-14,1.2452,1.2452,eastmoney_f10,2026-07-29T23:50:46
2016-04-15,1.2443,1.2443,eastmoney_f10,2026-07-29T23:50:46
2016-04-18,1.2499,1.2499,eastmoney_f10,2026-07-29T23:50:46
2016-04-19,1.2521,1.2521,eastmoney_f10,2026-07-29T23:50:46
2016-04-20,1.2508,1.2508,eastmoney_f10,2026-07-29T23:50:46
2016-04-21,1.2485,1.2485,eastmoney_f10,2026-07-29T23:50:46
2016-04-22,1.2504,1.2504,eastmoney_f10,2026-07-29T23:50:46
2016-04-25,1.2523,1.2523,eastmoney_f10,2026-07-29T23:50:46
2016-04-26,1.2501,1.2501,eastmoney_f10,2026-07-29T23:50:46
2016-04-27,1.2513,1.2513,eastmoney_f10,2026-07-29T23:50:46
2016-04-28,1.2421,1.2421,eastmoney_f10,2026-07-29T23:50:46
2016-04-29,1.2288,1.2288,eastmoney_f10,2026-07-29T23:50:46
2016-05-03,1.2271,1.2271,eastmoney_f10,2026-07-29T23:50:46
2016-05-04,1.2271,1.2271,eastmoney_f10,2026-07-29T23:50:46
2016-05-05,1.2304,1.2304,eastmoney_f10,2026-07-29T23:50:46
2016-05-06,1.2358,1.2358,eastmoney_f10,2026-07-29T23:50:46
2016-05-09,1.2348,1.2348,eastmoney_f10,2026-07-29T23:50:46
2016-05-10,1.2525,1.2525,eastmoney_f10,2026-07-29T23:50:46
2016-05-11,1.2407,1.2407,eastmoney_f10,2026-07-29T23:50:46
2016-05-12,1.2358,1.2358,eastmoney_f10,2026-07-29T23:50:46
2016-05-13,1.2308,1.2308,eastmoney_f10,2026-07-29T23:50:46
2016-05-16,1.2446,1.2446,eastmoney_f10,2026-07-29T23:50:46
2016-05-17,1.2306,1.2306,eastmoney_f10,2026-07-29T23:50:46
2016-05-18,1.2312,1.2312,eastmoney_f10,2026-07-29T23:50:46
2016-05-19,1.2326,1.2326,eastmoney_f10,2026-07-29T23:50:46
2016-05-20,1.2397,1.2397,eastmoney_f10,2026-07-29T23:50:46
2016-05-23,1.236,1.236,eastmoney_f10,2026-07-29T23:50:46
2016-05-24,1.253,1.253,eastmoney_f10,2026-07-29T23:50:46
2016-05-25,1.2659,1.2659,eastmoney_f10,2026-07-29T23:50:46
2016-05-26,1.2632,1.2632,eastmoney_f10,2026-07-29T23:50:46
2016-05-27,1.2675,1.2675,eastmoney_f10,2026-07-29T23:50:46
2016-05-31,1.2718,1.2718,eastmoney_f10,2026-07-29T23:50:46
2016-06-01,1.2754,1.2754,eastmoney_f10,2026-07-29T23:50:46
2016-06-02,1.2752,1.2752,eastmoney_f10,2026-07-29T23:50:46
2016-06-03,1.2735,1.2735,eastmoney_f10,2026-07-29T23:50:46
2016-06-06,1.2739,1.2739,eastmoney_f10,2026-07-29T23:50:46
2016-06-07,1.2778,1.2778,eastmoney_f10,2026-07-29T23:50:46
2016-06-08,1.2817,1.2817,eastmoney_f10,2026-07-29T23:50:46
2016-06-13,1.2617,1.2617,eastmoney_f10,2026-07-29T23:50:46
2016-06-14,1.2592,1.2592,eastmoney_f10,2026-07-29T23:50:46
2016-06-15,1.2609,1.2609,eastmoney_f10,2026-07-29T23:50:46
2016-06-16,1.26,1.26,eastmoney_f10,2026-07-29T23:50:46
2016-06-17,1.2568,1.2568,eastmoney_f10,2026-07-29T23:50:46
2016-06-20,1.2624,1.2624,eastmoney_f10,2026-07-29T23:50:46
2016-06-21,1.2647,1.2647,eastmoney_f10,2026-07-29T23:50:46
2016-06-22,1.2678,1.2678,eastmoney_f10,2026-07-29T23:50:46
2016-06-23,1.2795,1.2795,eastmoney_f10,2026-07-29T23:50:46
2016-06-24,1.2355,1.2355,eastmoney_f10,2026-07-29T23:50:46
2016-06-27,1.2239,1.2239,eastmoney_f10,2026-07-29T23:50:46
2016-06-28,1.2489,1.2489,eastmoney_f10,2026-07-29T23:50:46
2016-06-29,1.2665,1.2665,eastmoney_f10,2026-07-29T23:50:46
2016-06-30,1.2832,1.2832,eastmoney_f10,2026-07-29T23:50:46
2016-07-01,1.2894,1.2894,eastmoney_f10,2026-07-29T23:50:46
2016-07-05,1.2824,1.2824,eastmoney_f10,2026-07-29T23:50:46
2016-07-06,1.2945,1.2945,eastmoney_f10,2026-07-29T23:50:46
2016-07-07,1.2928,1.2928,eastmoney_f10,2026-07-29T23:50:46
2016-07-08,1.3129,1.3129,eastmoney_f10,2026-07-29T23:50:46
2016-07-11,1.3171,1.3171,eastmoney_f10,2026-07-29T23:50:46
2016-07-12,1.3284,1.3284,eastmoney_f10,2026-07-29T23:50:46
2016-07-13,1.3275,1.3275,eastmoney_f10,2026-07-29T23:50:46
2016-07-14,1.3335,1.3335,eastmoney_f10,2026-07-29T23:50:46
2016-07-15,1.3314,1.3314,eastmoney_f10,2026-07-29T23:50:46
2016-07-18,1.3376,1.3376,eastmoney_f10,2026-07-29T23:50:46
2016-07-19,1.3359,1.3359,eastmoney_f10,2026-07-29T23:50:46
2016-07-20,1.3412,1.3412,eastmoney_f10,2026-07-29T23:50:46
2016-07-21,1.3348,1.3348,eastmoney_f10,2026-07-29T23:50:46
2016-07-22,1.3368,1.3368,eastmoney_f10,2026-07-29T23:50:46
2016-07-25,1.3364,1.3364,eastmoney_f10,2026-07-29T23:50:46
2016-07-26,1.3352,1.3352,eastmoney_f10,2026-07-29T23:50:46
2016-07-27,1.3315,1.3315,eastmoney_f10,2026-07-29T23:50:46
2016-07-28,1.3322,1.3322,eastmoney_f10,2026-07-29T23:50:46
2016-07-29,1.3327,1.3327,eastmoney_f10,2026-07-29T23:50:46
2016-08-01,1.3261,1.3261,eastmoney_f10,2026-07-29T23:50:46
2016-08-02,1.3212,1.3212,eastmoney_f10,2026-07-29T23:50:46
2016-08-03,1.3205,1.3205,eastmoney_f10,2026-07-29T23:50:46
2016-08-04,1.326,1.326,eastmoney_f10,2026-07-29T23:50:46
2016-08-05,1.3366,1.3366,eastmoney_f10,2026-07-29T23:50:46
2016-08-08,1.3395,1.3395,eastmoney_f10,2026-07-29T23:50:46
2016-08-09,1.3396,1.3396,eastmoney_f10,2026-07-29T23:50:46
2016-08-10,1.3349,1.3349,eastmoney_f10,2026-07-29T23:50:46
2016-08-11,1.3358,1.3358,eastmoney_f10,2026-07-29T23:50:46
2016-08-12,1.3405,1.3405,eastmoney_f10,2026-07-29T23:50:46
2016-08-15,1.342,1.342,eastmoney_f10,2026-07-29T23:50:46
2016-08-16,1.3324,1.3324,eastmoney_f10,2026-07-29T23:50:46
2016-08-17,1.3302,1.3302,eastmoney_f10,2026-07-29T23:50:46
2016-08-18,1.3374,1.3374,eastmoney_f10,2026-07-29T23:50:46
2016-08-19,1.3343,1.3343,eastmoney_f10,2026-07-29T23:50:46
2016-08-22,1.3422,1.3422,eastmoney_f10,2026-07-29T23:50:46
2016-08-23,1.3435,1.3435,eastmoney_f10,2026-07-29T23:50:46
2016-08-24,1.3333,1.3333,eastmoney_f10,2026-07-29T23:50:46
2016-08-25,1.3351,1.3351,eastmoney_f10,2026-07-29T23:50:46
2016-08-26,1.3307,1.3307,eastmoney_f10,2026-07-29T23:50:46
2016-08-29,1.3449,1.3449,eastmoney_f10,2026-07-29T23:50:46
2016-08-30,1.3415,1.3415,eastmoney_f10,2026-07-29T23:50:46
2016-08-31,1.3404,1.3404,eastmoney_f10,2026-07-29T23:50:46
2016-09-01,1.3378,1.3378,eastmoney_f10,2026-07-29T23:50:46
2016-09-02,1.3423,1.3423,eastmoney_f10,2026-07-29T23:50:46
2016-09-06,1.3444,1.3444,eastmoney_f10,2026-07-29T23:50:46
2016-09-07,1.3421,1.3421,eastmoney_f10,2026-07-29T23:50:46
2016-09-08,1.3406,1.3406,eastmoney_f10,2026-07-29T23:50:46
2016-09-09,1.3091,1.3091,eastmoney_f10,2026-07-29T23:50:46
2016-09-12,1.3328,1.3328,eastmoney_f10,2026-07-29T23:50:46
2016-09-13,1.3099,1.3099,eastmoney_f10,2026-07-29T23:50:46
2016-09-14,1.3122,1.3122,eastmoney_f10,2026-07-29T23:50:46
2016-09-19,1.3186,1.3186,eastmoney_f10,2026-07-29T23:50:46
2016-09-20,1.3151,1.3151,eastmoney_f10,2026-07-29T23:50:46
2016-09-21,1.3321,1.3321,eastmoney_f10,2026-07-29T23:50:46
2016-09-22,1.336,1.336,eastmoney_f10,2026-07-29T23:50:46
2016-09-23,1.3314,1.3314,eastmoney_f10,2026-07-29T23:50:46
2016-09-26,1.3214,1.3214,eastmoney_f10,2026-07-29T23:50:46
2016-09-27,1.328,1.328,eastmoney_f10,2026-07-29T23:50:46
2016-09-28,1.3359,1.3359,eastmoney_f10,2026-07-29T23:50:46
2016-09-29,1.324,1.324,eastmoney_f10,2026-07-29T23:50:46
2016-09-30,1.3359,1.3359,eastmoney_f10,2026-07-29T23:50:46
2016-10-10,1.3379,1.3379,eastmoney_f10,2026-07-29T23:50:46
2016-10-11,1.3231,1.3231,eastmoney_f10,2026-07-29T23:50:46
2016-10-12,1.3276,1.3276,eastmoney_f10,2026-07-29T23:50:46
2016-10-13,1.3242,1.3242,eastmoney_f10,2026-07-29T23:50:46
2016-10-14,1.3218,1.3218,eastmoney_f10,2026-07-29T23:50:46
2016-10-17,1.322,1.322,eastmoney_f10,2026-07-29T23:50:46
2016-10-18,1.3285,1.3285,eastmoney_f10,2026-07-29T23:50:46
2016-10-19,1.3317,1.3317,eastmoney_f10,2026-07-29T23:50:46
2016-10-20,1.3297,1.3297,eastmoney_f10,2026-07-29T23:50:46
2016-10-21,1.3343,1.3343,eastmoney_f10,2026-07-29T23:50:46
2016-10-24,1.3431,1.3431,eastmoney_f10,2026-07-29T23:50:46
2016-10-25,1.339,1.339,eastmoney_f10,2026-07-29T23:50:46
2016-10-26,1.3359,1.3359,eastmoney_f10,2026-07-29T23:50:46
2016-10-27,1.3324,1.3324,eastmoney_f10,2026-07-29T23:50:46
2016-10-28,1.3308,1.3308,eastmoney_f10,2026-07-29T23:50:46
2016-10-31,1.3262,1.3262,eastmoney_f10,2026-07-29T23:50:46
2016-11-01,1.3189,1.3189,eastmoney_f10,2026-07-29T23:50:46
2016-11-02,1.3073,1.3073,eastmoney_f10,2026-07-29T23:50:46
2016-11-03,1.3006,1.3006,eastmoney_f10,2026-07-29T23:50:46
2016-11-04,1.2989,1.2989,eastmoney_f10,2026-07-29T23:50:46
2016-11-07,1.3317,1.3317,eastmoney_f10,2026-07-29T23:50:46
2016-11-08,1.339,1.339,eastmoney_f10,2026-07-29T23:50:46
2016-11-09,1.3542,1.3542,eastmoney_f10,2026-07-29T23:50:46
2016-11-10,1.3581,1.3581,eastmoney_f10,2026-07-29T23:50:46
2016-11-11,1.3606,1.3606,eastmoney_f10,2026-07-29T23:50:46
2016-11-14,1.3639,1.3639,eastmoney_f10,2026-07-29T23:50:46
2016-11-15,1.3785,1.3785,eastmoney_f10,2026-07-29T23:50:46
2016-11-16,1.3785,1.3785,eastmoney_f10,2026-07-29T23:50:46
2016-11-17,1.387,1.387,eastmoney_f10,2026-07-29T23:50:46
2016-11-18,1.386,1.386,eastmoney_f10,2026-07-29T23:50:46
2016-11-21,1.3998,1.3998,eastmoney_f10,2026-07-29T23:50:46
2016-11-22,1.3989,1.3989,eastmoney_f10,2026-07-29T23:50:46
2016-11-23,1.4025,1.4025,eastmoney_f10,2026-07-29T23:50:46
2016-11-25,1.4132,1.4132,eastmoney_f10,2026-07-29T23:50:46
2016-11-28,1.4033,1.4033,eastmoney_f10,2026-07-29T23:50:46
2016-11-29,1.4023,1.4023,eastmoney_f10,2026-07-29T23:50:46
2016-11-30,1.3983,1.3983,eastmoney_f10,2026-07-29T23:50:46
2016-12-01,1.3953,1.3953,eastmoney_f10,2026-07-29T23:50:46
2016-12-02,1.3925,1.3925,eastmoney_f10,2026-07-29T23:50:46
2016-12-05,1.4021,1.4021,eastmoney_f10,2026-07-29T23:50:46
2016-12-06,1.4008,1.4008,eastmoney_f10,2026-07-29T23:50:46
2016-12-07,1.4241,1.4241,eastmoney_f10,2026-07-29T23:50:46
2016-12-08,1.4259,1.4259,eastmoney_f10,2026-07-29T23:50:46
2016-12-09,1.4393,1.4393,eastmoney_f10,2026-07-29T23:50:46
2016-12-12,1.4398,1.4398,eastmoney_f10,2026-07-29T23:50:46
2016-12-13,1.4463,1.4463,eastmoney_f10,2026-07-29T23:50:46
2016-12-14,1.4366,1.4366,eastmoney_f10,2026-07-29T23:50:46
2016-12-15,1.4475,1.4475,eastmoney_f10,2026-07-29T23:50:46
2016-12-16,1.4494,1.4494,eastmoney_f10,2026-07-29T23:50:46
2016-12-19,1.4481,1.4481,eastmoney_f10,2026-07-29T23:50:46
2016-12-20,1.4568,1.4568,eastmoney_f10,2026-07-29T23:50:46
2016-12-21,1.4537,1.4537,eastmoney_f10,2026-07-29T23:50:46
2016-12-22,1.45,1.45,eastmoney_f10,2026-07-29T23:50:46
2016-12-23,1.4524,1.4524,eastmoney_f10,2026-07-29T23:50:46
2016-12-27,1.4553,1.4553,eastmoney_f10,2026-07-29T23:50:46
2016-12-28,1.4441,1.4441,eastmoney_f10,2026-07-29T23:50:46
2016-12-29,1.4436,1.4436,eastmoney_f10,2026-07-29T23:50:46
2016-12-30,1.4344,1.4344,eastmoney_f10,2026-07-29T23:50:46
2016-12-31,1.4343,1.4343,eastmoney_f10,2026-07-29T23:50:46
2017-01-03,1.448,1.448,eastmoney_f10,2026-07-29T23:50:46
2017-01-04,1.4568,1.4568,eastmoney_f10,2026-07-29T23:50:46
2017-01-05,1.4513,1.4513,eastmoney_f10,2026-07-29T23:50:46
2017-01-06,1.4432,1.4432,eastmoney_f10,2026-07-29T23:50:46
2017-01-09,1.45,1.45,eastmoney_f10,2026-07-29T23:50:46
2017-01-10,1.4493,1.4493,eastmoney_f10,2026-07-29T23:50:46
2017-01-11,1.4535,1.4535,eastmoney_f10,2026-07-29T23:50:46
2017-01-12,1.4485,1.4485,eastmoney_f10,2026-07-29T23:50:46
2017-01-13,1.4469,1.4469,eastmoney_f10,2026-07-29T23:50:46
2017-01-16,1.4461,1.4461,eastmoney_f10,2026-07-29T23:50:46
2017-01-17,1.4439,1.4439,eastmoney_f10,2026-07-29T23:50:46
2017-01-18,1.4377,1.4377,eastmoney_f10,2026-07-29T23:50:46
2017-01-19,1.4336,1.4336,eastmoney_f10,2026-07-29T23:50:46
2017-01-20,1.4406,1.4406,eastmoney_f10,2026-07-29T23:50:46
2017-01-23,1.4345,1.4345,eastmoney_f10,2026-07-29T23:50:46
2017-01-24,1.4391,1.4391,eastmoney_f10,2026-07-29T23:50:46
2017-01-25,1.4556,1.4556,eastmoney_f10,2026-07-29T23:50:46
2017-01-26,1.4545,1.4545,eastmoney_f10,2026-07-29T23:50:46
2017-02-03,1.4543,1.4543,eastmoney_f10,2026-07-29T23:50:46
2017-02-06,1.4518,1.4518,eastmoney_f10,2026-07-29T23:50:46
2017-02-07,1.4519,1.4519,eastmoney_f10,2026-07-29T23:50:46
2017-02-08,1.4584,1.4584,eastmoney_f10,2026-07-29T23:50:46
2017-02-09,1.4641,1.4641,eastmoney_f10,2026-07-29T23:50:46
2017-02-10,1.4717,1.4717,eastmoney_f10,2026-07-29T23:50:46
2017-02-13,1.4813,1.4813,eastmoney_f10,2026-07-29T23:50:46
2017-02-14,1.4856,1.4856,eastmoney_f10,2026-07-29T23:50:46
2017-02-15,1.4895,1.4895,eastmoney_f10,2026-07-29T23:50:46
2017-02-16,1.4881,1.4881,eastmoney_f10,2026-07-29T23:50:46
2017-02-17,1.4868,1.4868,eastmoney_f10,2026-07-29T23:50:46
2017-02-21,1.5025,1.5025,eastmoney_f10,2026-07-29T23:50:46
2017-02-22,1.502,1.502,eastmoney_f10,2026-07-29T23:50:46
