label,config,start_date,end_date,run_id,raw_path,annualized_return,sharpe_ratio,max_drawdown,annualized_turnover,trade_count,order_count,rejected_order_count
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2021-11-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20211117_r040_sensitivity_20260625_094151_258131,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2021-11-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20211117_r040_sensitivity_20260625_094151_258131,0.1444565807356344,0.6512588757299583,-0.24228388730565897,0.6248940311127631,137,137,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2022-01-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20220117_r040_sensitivity_20260625_094152_070955,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2022-01-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20220117_r040_sensitivity_20260625_094152_070955,0.13967923269107785,2.192210357996295,-0.04816367293594692,0.7092039669708881,145,145,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2022-03-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20220317_r040_sensitivity_20260625_094153_026694,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2022-03-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20220317_r040_sensitivity_20260625_094153_026694,0.15048929456483107,2.4444701704360674,-0.0482438717003274,0.704810552710142,133,133,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2022-05-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20220517_r040_sensitivity_20260625_094153_770460,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2022-05-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20220517_r040_sensitivity_20260625_094153_770460,0.1591808374531205,2.564433409627858,-0.04822966034626275,0.7396608291168117,133,133,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2022-07-18,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20220718_r040_sensitivity_20260625_094154_439395,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2022-07-18\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20220718_r040_sensitivity_20260625_094154_439395,0.1608364448088475,2.6073305543140877,-0.04284003948792281,0.6910987413701565,111,111,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2022-09-19,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20220919_r040_sensitivity_20260625_094155_061927,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2022-09-19\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20220919_r040_sensitivity_20260625_094155_061927,0.1749991201400507,2.8709142702303074,-0.04300683674680417,0.718018046265532,116,116,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2022-11-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20221117_r040_sensitivity_20260625_094155_679958,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2022-11-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20221117_r040_sensitivity_20260625_094155_679958,0.1834742860988512,3.0138166967675732,-0.04284084687156264,0.7576572337783458,105,105,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2023-01-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20230117_r040_sensitivity_20260625_094156_299509,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2023-01-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20230117_r040_sensitivity_20260625_094156_299509,0.17781218583017755,2.8981952298584144,-0.04237588044352936,0.7324871078206591,97,97,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2023-03-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20230317_r040_sensitivity_20260625_094156_852015,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2023-03-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20230317_r040_sensitivity_20260625_094156_852015,0.18315835043105766,2.900219365028418,-0.04289747817958711,0.7930188102767625,97,97,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2023-05-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20230517_r040_sensitivity_20260625_094157_412087,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2023-05-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20230517_r040_sensitivity_20260625_094157_412087,0.1729644513128914,2.694284004132834,-0.042488590891570976,0.7530502462687425,82,82,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2023-07-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20230717_r040_sensitivity_20260625_094157_911029,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2023-07-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20230717_r040_sensitivity_20260625_094157_911029,0.16282605470029554,2.465923475631819,-0.04378605192397167,0.796719119422141,83,83,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2023-09-18,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20230918_r040_sensitivity_20260625_094158_408236,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2023-09-18\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20230918_r040_sensitivity_20260625_094158_408236,0.18862625390952403,2.757123879675926,-0.04399002567847943,0.8972168306503834,77,77,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2023-11-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20231117_r040_sensitivity_20260625_094158_875289,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2023-11-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20231117_r040_sensitivity_20260625_094158_875289,0.19315188249292592,2.756735894325329,-0.04322164670979145,0.8310423047884771,56,56,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2024-01-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20240117_r040_sensitivity_20260625_094159_271214,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2024-01-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20240117_r040_sensitivity_20260625_094159_271214,0.1736106474720327,2.3700997486363127,-0.04430991959328279,0.8773704171031258,48,48,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2024-03-18,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20240318_r040_sensitivity_20260625_094159_692882,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2024-03-18\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20240318_r040_sensitivity_20260625_094159_692882,0.16165281007378973,2.167206719540715,-0.04447075497139019,1.0077603260388184,61,61,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2024-05-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20240517_r040_sensitivity_20260625_094200_071645,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2024-05-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20240517_r040_sensitivity_20260625_094200_071645,0.17433799750196077,2.3362637550533596,-0.04128792914333401,0.9470704037023088,35,35,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2024-07-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20240717_r040_sensitivity_20260625_094200_397557,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2024-07-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20240717_r040_sensitivity_20260625_094200_397557,0.22703329203728084,2.8692037132244024,-0.044472018170439775,1.1028099748834563,41,41,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2024-09-18,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20240918_r040_sensitivity_20260625_094200_718444,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2024-09-18\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20240918_r040_sensitivity_20260625_094200_718444,0.13797312437182963,2.0048670935387793,-0.044759399214594375,1.0324707897792036,27,27,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2024-11-18,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20241118_r040_sensitivity_20260625_094200_985431,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2024-11-18\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20241118_r040_sensitivity_20260625_094200_985431,0.08310906268296536,1.1513739804241168,-0.045756864237069705,1.2690788598445346,28,28,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2025-01-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20250117_r040_sensitivity_20260625_094201_235349,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2025-01-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20250117_r040_sensitivity_20260625_094201_235349,0.12552167677516657,1.6012055026090408,-0.03696114785693494,1.5703038676232086,21,21,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2025-03-17,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20250317_r040_sensitivity_20260625_094201_463364,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2025-03-17\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20250317_r040_sensitivity_20260625_094201_463364,0.07377383661534087,2.5246224117496943,-0.008271934646407741,1.8743895529656078,14,14,0
r3_candidate,D:\strategy\platform\configs\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma.yaml,2025-05-19,2025-06-30,r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20250519_r040_sensitivity_20260625_094201_675856,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r3_candidate\2025-05-19\herc_cluster_risk_parity\r040_herc_cluster_r3_global_nasdaq_all_weather_ewma_start_20250519_r040_sensitivity_20260625_094201_675856,0.0,0.0,0.0,0.0,0,0,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2020-01-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20200117_r040_sensitivity_20260625_094201_880074,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2020-01-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20200117_r040_sensitivity_20260625_094201_880074,0.18531972542395958,1.2984064200073016,-0.141733300237457,0.3974115824483155,92,92,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2020-03-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20200317_r040_sensitivity_20260625_094202_798927,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2020-03-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20200317_r040_sensitivity_20260625_094202_798927,0.19148628677711188,1.3368492758220807,-0.141849638309973,0.39549487625400587,92,92,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2020-05-18,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20200518_r040_sensitivity_20260625_094203_753352,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2020-05-18\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20200518_r040_sensitivity_20260625_094203_753352,0.19718879552837998,1.358449515692338,-0.14176906743162887,0.43937049796993344,104,104,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2020-07-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20200717_r040_sensitivity_20260625_094204_673376,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2020-07-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20200717_r040_sensitivity_20260625_094204_673376,0.19370435692327415,1.3215540087566622,-0.1417250456889394,0.41975511932288423,89,89,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2020-09-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20200917_r040_sensitivity_20260625_094205_635449,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2020-09-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20200917_r040_sensitivity_20260625_094205_635449,0.19434123371453627,1.3046018953080327,-0.1417201864338683,0.3962302803108214,79,79,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2020-11-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20201117_r040_sensitivity_20260625_094206_604473,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2020-11-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20201117_r040_sensitivity_20260625_094206_604473,0.2013785762041338,1.3319972200976569,-0.14202170636579847,0.4070171709748507,75,75,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2021-01-18,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20210118_r040_sensitivity_20260625_094207_443608,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2021-01-18\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20210118_r040_sensitivity_20260625_094207_443608,0.20901860381176962,1.3695628488518,-0.14177341602938665,0.3985725405682982,68,68,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2021-03-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20210317_r040_sensitivity_20260625_094208_260388,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2021-03-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20210317_r040_sensitivity_20260625_094208_260388,0.20220887161549572,1.3420299708675096,-0.14174605606657753,0.4075405972580209,69,69,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2021-05-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20210517_r040_sensitivity_20260625_094209_075164,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2021-05-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20210517_r040_sensitivity_20260625_094209_075164,0.21087499989446967,1.1989465238037187,-0.17601437779121387,0.41363609603834695,63,63,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2021-07-19,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20210719_r040_sensitivity_20260625_094209_835713,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2021-07-19\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20210719_r040_sensitivity_20260625_094209_835713,0.21055269120739206,1.338605282903241,-0.14188032596344513,0.44000674507803,69,69,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2021-09-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20210917_r040_sensitivity_20260625_094210_541127,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2021-09-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20210917_r040_sensitivity_20260625_094210_541127,0.2221661908489958,1.4063941816579744,-0.13673604521880545,0.43887700409618097,63,63,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2021-11-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20211117_r040_sensitivity_20260625_094211_238071,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2021-11-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20211117_r040_sensitivity_20260625_094211_238071,0.2254556676352697,1.4639410676041724,-0.1268634756277247,0.43303340593487444,64,64,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2022-01-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20220117_r040_sensitivity_20260625_094211_883358,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2022-01-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20220117_r040_sensitivity_20260625_094211_883358,0.2341107756738594,1.4671052328922125,-0.12537822707254265,0.46321580121129335,59,59,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2022-03-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20220317_r040_sensitivity_20260625_094212_581455,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2022-03-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20220317_r040_sensitivity_20260625_094212_581455,0.25446819091230855,1.862796688376556,-0.0377202822795808,0.5136153749102526,64,64,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2022-05-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20220517_r040_sensitivity_20260625_094213_202145,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2022-05-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20220517_r040_sensitivity_20260625_094213_202145,0.2657039719043621,1.9203482378541534,-0.0379113983317686,0.48264624961303343,58,58,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2022-07-18,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20220718_r040_sensitivity_20260625_094213_784429,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2022-07-18\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20220718_r040_sensitivity_20260625_094213_784429,0.26188150136845545,1.9255099266955409,-0.037438963391754454,0.5104459310428086,55,55,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2022-09-19,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20220919_r040_sensitivity_20260625_094214_364257,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2022-09-19\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20220919_r040_sensitivity_20260625_094214_364257,0.2805648431457346,2.019441332946615,-0.03747015117016328,0.562174631145979,65,65,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2022-11-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20221117_r040_sensitivity_20260625_094214_888001,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2022-11-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20221117_r040_sensitivity_20260625_094214_888001,0.29812263298772534,2.006279019195278,-0.03752677316149966,0.564984218736927,57,57,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2023-01-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20230117_r040_sensitivity_20260625_094215_398937,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2023-01-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20230117_r040_sensitivity_20260625_094215_398937,0.31030262626517735,2.07568390605277,-0.0379277299820564,0.5403490797765756,43,43,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2023-03-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20230317_r040_sensitivity_20260625_094215_885277,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2023-03-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20230317_r040_sensitivity_20260625_094215_885277,0.29070265385548666,2.21380424032794,-0.03783836924840234,0.4934878040181256,35,35,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2023-05-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20230517_r040_sensitivity_20260625_094216_352918,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2023-05-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20230517_r040_sensitivity_20260625_094216_352918,0.3136101335071364,2.0076810301246537,-0.03790750714867719,0.6148493847017329,43,43,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2023-07-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20230717_r040_sensitivity_20260625_094216_783515,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2023-07-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20230717_r040_sensitivity_20260625_094216_783515,0.3323634767743664,1.9779702828298609,-0.03749956527024678,0.6080554028548415,36,36,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2023-09-18,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20230918_r040_sensitivity_20260625_094217_217086,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2023-09-18\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20230918_r040_sensitivity_20260625_094217_217086,0.34590614247303586,2.2395563525683975,-0.03803112899808481,0.5545131789145009,27,27,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2023-11-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20231117_r040_sensitivity_20260625_094217_620173,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2023-11-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20231117_r040_sensitivity_20260625_094217_620173,0.4136083685553249,2.254885391392916,-0.037563527330956026,0.7025507706765604,34,34,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2024-01-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20240117_r040_sensitivity_20260625_094217_978646,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2024-01-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20240117_r040_sensitivity_20260625_094217_978646,0.4143727632694272,2.1335825725160635,-0.037816767597846024,0.7807581268071104,33,33,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2024-03-18,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20240318_r040_sensitivity_20260625_094218_326031,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2024-03-18\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20240318_r040_sensitivity_20260625_094218_326031,0.4370429279270609,2.079037912764609,-0.03749812554888088,0.7680028696511814,26,26,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2024-05-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20240517_r040_sensitivity_20260625_094218_655271,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2024-05-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20240517_r040_sensitivity_20260625_094218_655271,0.4969454690277111,2.1985659111843074,-0.03768757275628298,0.8648866537549936,25,25,0
r7_baseline_3x,D:\strategy\platform\configs\r040_baseline_r7_cluster_representative_damped_3x.yaml,2024-07-17,2025-06-30,r040_baseline_r7_cluster_representative_damped_3x_start_20240717_r040_sensitivity_20260625_094218_945217,D:\strategy\platform\results\r040_calendar_sensitivity_raw\20260625_093633\r7_baseline_3x\2024-07-17\cluster_representative_damped_risk_parity\r040_baseline_r7_cluster_representative_damped_3x_start_20240717_r040_sensitivity_20260625_094218_945217,0.6443862817373669,2.582743074290862,-0.03811185453618393,0.906061383505987,20,20,0
