Trade_Date,Asset_ID,Asset_Name,Price,Holding_Weight_Pct,Daily_Contribution_Pct
2025-10-17,CN_ETF:510300.SH,沪深300ETF (510300),4.624,28.51374865112743,-0.5992867681579804
2025-10-17,CN_ETF:518880.SH,黄金ETF (518880),9.568,10.29730369287141,0.34936052211037777
2025-10-17,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),247.5742,61.13834879236568,0.440407581100811
2025-10-20,CN_ETF:510300.SH,沪深300ETF (510300),4.64,28.727943102177388,0.09866349014231096
2025-10-20,CN_ETF:518880.SH,黄金ETF (518880),9.268,10.014711427320119,-0.3228669636142775
2025-10-20,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),246.8536,61.20654229919425,-0.1779518792336914
2025-10-21,CN_ETF:510300.SH,沪深300ETF (510300),4.71,28.916368860392488,0.4333956933518169
2025-10-21,CN_ETF:518880.SH,黄金ETF (518880),9.49,10.16845390973602,0.23988626854392217
2025-10-21,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),247.5549,60.864800830793,0.17388504001734476
2025-10-22,CN_ETF:510300.SH,沪深300ETF (510300),4.695,28.968522926903116,-0.09209034668914481
2025-10-22,CN_ETF:518880.SH,黄金ETF (518880),9.101,9.800443571881539,-0.4168101760682091
2025-10-22,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),247.5995,61.18040500513741,0.010965527715483014
2025-10-23,CN_ETF:510300.SH,沪深300ETF (510300),4.713,29.12579823396333,0.11106142975170154
2025-10-23,CN_ETF:518880.SH,黄金ETF (518880),8.994,9.70061220139982,-0.11522332295256939
2025-10-23,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),246.9742,61.1228806087051,-0.15450801495848077
2025-10-24,CN_ETF:510300.SH,沪深300ETF (510300),4.77,29.43099357986459,0.35225344776912443
2025-10-24,CN_ETF:518880.SH,黄金ETF (518880),8.95,9.63774526716918,-0.047456853108917174
2025-10-24,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),246.3887,60.88063314767667,-0.14490358343663795
2025-10-27,CN_ETF:510300.SH,沪深300ETF (510300),4.826,29.65324686257019,0.34552109863153607
2025-10-27,CN_ETF:518880.SH,黄金ETF (518880),8.914,9.559241386787729,-0.03876634967799825
2025-10-27,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),246.8296,60.737093333469325,0.10894278493620536
2025-10-28,CN_ETF:510300.SH,沪深300ETF (510300),4.802,29.54905709335094,-0.14746745227967034
2025-10-28,CN_ETF:518880.SH,黄金ETF (518880),8.597,9.23281771526693,-0.33994609822882077
2025-10-28,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.2152,61.1676328228574,0.34095309688488373
2025-10-29,CN_ETF:510300.SH,沪深300ETF (510300),4.862,29.806007810957208,0.3692093764267148
2025-10-29,CN_ETF:518880.SH,黄金ETF (518880),8.692,9.29981773945333,0.1020260187216892
2025-10-29,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),247.8313,60.843871537414984,-0.0946044168153091
2025-10-30,CN_ETF:510300.SH,沪深300ETF (510300),4.823,29.59852857760467,-0.2390856241520608
2025-10-30,CN_ETF:518880.SH,黄金ETF (518880),8.704,9.32261190615763,0.012839140919631386
2025-10-30,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.3179,61.028502831354295,0.11946282769814934
2025-10-31,CN_ETF:510300.SH,沪深300ETF (510300),4.756,29.17947856920362,-0.41117591015955074
2025-10-31,CN_ETF:518880.SH,黄金ETF (518880),8.794,9.41646735988933,0.09639649259583873
2025-10-31,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.7085,61.353710971136636,0.3417644722240356
2025-11-03,CN_ETF:510300.SH,沪深300ETF (510300),4.763,29.20463241719384,0.042947087885703616
2025-11-03,CN_ETF:518880.SH,黄金ETF (518880),8.797,9.41394416159944,0.003212349565576089
2025-11-03,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.7686,61.331110974841394,0.014766650031398942
2025-11-04,CN_ETF:510300.SH,沪深300ETF (510300),4.729,29.07939482833652,-0.2084731266396354
2025-11-04,CN_ETF:518880.SH,黄金ETF (518880),8.737,9.37657537271185,-0.06420787196725873
2025-11-04,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.7134,61.49357292713022,-0.013554455307075261
2025-11-05,CN_ETF:510300.SH,沪深300ETF (510300),4.735,29.10871134645373,0.03689498180800102
2025-11-05,CN_ETF:518880.SH,黄金ETF (518880),8.706,9.34087417698628,-0.03326929570265192
2025-11-05,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.8044,61.499970737784494,0.022409350625029384
2025-11-06,CN_ETF:510300.SH,沪深300ETF (510300),4.805,29.478819479034314,0.4303294180045901
2025-11-06,CN_ETF:518880.SH,黄金ETF (518880),8.755,9.374297005812519,0.052573263803392736
2025-11-06,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.6727,61.09654261610138,-0.2786160567385942
2025-11-07,CN_ETF:510300.SH,沪深300ETF (510300),4.795,29.417107726403792,-0.06135030068477426
2025-11-07,CN_ETF:518880.SH,黄金ETF (518880),8.793,9.41486930648664,0.04068798243527895
2025-11-07,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.7618,61.11768268659555,0.02189103165363778
2025-11-10,CN_ETF:510300.SH,沪深300ETF (510300),4.807,29.40780791480867,0.07361945624960403
2025-11-10,CN_ETF:518880.SH,黄金ETF (518880),8.936,9.54108036873213,0.1531134209971102
2025-11-10,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),248.9866,61.0009129780366,0.05523056622016635
2025-11-11,CN_ETF:510300.SH,沪深300ETF (510300),4.763,29.16801265498632,-0.2691790198151847
2025-11-11,CN_ETF:518880.SH,黄金ETF (518880),9.062,9.68536917348446,0.13453179570951773
2025-11-11,CN_INDEX:CBA21801.CS,中债30年国债指数 (CBA21801),249.125,61.09636881206721,0.03390755308181659
2025-11-12,CN_ETF:510300.SH,沪深300ETF (510300),4.765,29.1659316378831,0.012247748332973964
2025-11-12,CN_ETF:518880.SH,黄金ETF (518880),9.029,9.64536051007001,-0.035270048855107636
